Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Steiniger, B.S., Seiler, A., Lampp, K. et al. B lymphocyte compartments in the human splenic red pulp: capillary sheaths and periarteriolar regions. Histochem Cell Biol 141, 507–518 (2014). ; VAN KRIEKEN, J. and TE VELDE, J. (1986), Immunohistology of the human spleen: an inventory of the localization of lymphocyte subpopulations. Histopathology, 10: 285-294. ; VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585.	DOI: 10.1007/s00418-013-1172-z ; DOI: 10.1111/j.1365-2559.1986.tb02482.x ; DOI: 10.1111/j.1365-2559.1985.tb02841.x
Perifollicular Zone	spleen perifollicular zone	UBERON:0005353	Sheathed Capillary	Steiniger, B.S., Seiler, A., Lampp, K. et al. B lymphocyte compartments in the human splenic red pulp: capillary sheaths and periarteriolar regions. Histochem Cell Biol 141, 507–518 (2014). ; VAN KRIEKEN, J. and TE VELDE, J. (1986), Immunohistology of the human spleen: an inventory of the localization of lymphocyte subpopulations. Histopathology, 10: 285-294. ; VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585.	DOI: 10.1007/s00418-013-1172-z ; DOI: 10.1111/j.1365-2559.1986.tb02482.x ; DOI: 10.1111/j.1365-2559.1985.tb02841.x
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17. ; Steiniger B, Barth P, Herbst B, Hartnell A, Crocker PR. The species-specific structure of microanatomical compartments in the human spleen: strongly sialoadhesin-positive macrophages occur in the perifollicular zone, but not in the marginal zone. Immunology. 1997 Oct;92(2):307-16. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.4049/jimmunol.1002632 ; DOI: 10.1046/j.1365-2567.1997.00328.x ; DOI: 10.1186/s13059-019-1906-x
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.4049/jimmunol.1002632 ; DOI: 10.1186/s13059-019-1906-x
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17.	DOI: 10.4049/jimmunol.1002632
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Pack, M., Trumpfheller, C., Thomas, D., Park, C.G., Granelli?Piperno, A., Münz, C. and Steinman, R.M. (2008), DEC?205/CD205+ dendritic cells are abundant in the white pulp of the human spleen, including the border region between the red and white pulp. Immunology, 123: 438-446.	DOI: 10.1111/j.1365-2567.2007.02710.x
White Pulp	white pulp of spleen	UBERON:0001959	Central arteries	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346. ; Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171. ; Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145.	DOI: 10.1111/imm.12469 ; DOI: 10.1016/j.aanat.2019.05.004 ; DOI 10.1182/ bloodadvances.2017015073
White Pulp	white pulp of spleen	UBERON:0001959	White Pulp Lymphatic Vessels	Pusztaszeri MP, Seelentag W, Bosman FT. Immunohistochemical Expression of Endothelial Markers CD31, CD34, von Willebrand Factor, and Fli-1 in Normal Human Tissues. Journal of Histochemistry & Cytochemistry. 2006;54(4):385-395. ; Garrafa E, Trainini L, Benetti A, Saba E, Fezzardi L, Lorusso B, Borghetti P, Bottio T, Ceri E, Portolani N, Bonardlli S, Giulini SM, Annibale G, Corradi A, Imberti L, Caruso A. Isolation, purification, and heterogeneity of human lymphatic endothelial cells from different tissues. Lymphology. 2005 Dec;38(4):159-66. PMID: 16515224.	DOI: 10.1369/jhc.4A6514.2005 ; No DOI
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Magri G, Miyajima M, Bascones S, Mortha A, Puga I, Cassis L, Barra CM, Comerma L, Chudnovskiy A, Gentile M, Llige D, Cols M, Serrano S, Aróstegui JI, Juan M, Yagüe J, Merad M, Fagarasan S, Cerutti A. Innate lymphoid cells integrate stromal and immunological signals to enhance antibody production by splenic marginal zone B cells. Nat Immunol. 2014 Apr;15(4):354-364. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.1038/ni.2830 ; DOI: 10.1186/s13059-019-1906-x
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Puga, I., Cols, M., Barra, C. et al. B cell–helper neutrophils stimulate the diversification and production of immunoglobulin in the marginal zone of the spleen. Nat Immunol 13, 170–180 (2012). ; Magri G, Miyajima M, Bascones S, Mortha A, Puga I, Cassis L, Barra CM, Comerma L, Chudnovskiy A, Gentile M, Llige D, Cols M, Serrano S, Aróstegui JI, Juan M, Yagüe J, Merad M, Fagarasan S, Cerutti A. Innate lymphoid cells integrate stromal and immunological signals to enhance antibody production by splenic marginal zone B cells. Nat Immunol. 2014 Apr;15(4):354-364. ; Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.	DOI: 10.1038/ni.2194 ; DOI: 10.1038/ni.2830 ; DOI: 10.1111/imm.12469
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346. ; Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171. ; Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145..	DOI: 10.1111/imm.12469 ; DOI: 10.1016/j.aanat.2019.05.004 ; DOI 10.1182/ bloodadvances.2017015073
Splenic Pulp	spleen pulp	UBERON:1000023	Red Pulp-White Pulp Border	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346. ; Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).	DOI: 10.1111/imm.12469 ; DOI: 10.1038/s41467-019-09728-3
Periarteriolar Lymphoid Sheath (PALS)	spleen central arteriole	UBERON:0010401	Inner PALS	Steiniger B, Stachniss V, Schwarzbach H, Barth PJ. Phenotypic differences between red pulp capillary and sinusoidal endothelia help localizing the open splenic circulation in humans. Histochem Cell Biol. 2007 Nov;128(5):391-8. ; VAN KRIEKEN, J. and TE VELDE, J. (1986), Immunohistology of the human spleen: an inventory of the localization of lymphocyte subpopulations. Histopathology, 10: 285-294. ; VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585. ; Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145..	DOI: 10.1007/s00418-007-0320-8 ; DOI: 10.1111/j.1365-2559.1986.tb02482.x ; DOI: 10.1111/j.1365-2559.1985.tb02841.x ; DOI 10.1182/ bloodadvances.2017015073
Periarteriolar Lymphoid Sheath (PALS)	spleen central arteriole	UBERON:0010401	Inner PALS	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.	DOI: 10.1111/imm.12469
Periarteriolar Lymphoid Sheath (PALS)	spleen central arteriole	UBERON:0010401	Inner PALS	Thomas J.M. Verlinden, Paul van Dijk, Jill Hikspoors, Andreas Herrler, Wouter H. Lamers, S. Eleonore Köhler, Innervation of the human spleen: A complete hilum-embedding approach, Brain, Behavior, and Immunity, Volume 77, 2019, Pages 92-100, ISSN 0889-1591,.	DOI: 10.1016/j.bbi.2018.12.009
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.1126/sciimmunol.aau6085 ; DOI: 10.1186/s13059-019-1906-x
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Sathaliyawala T, Kubota M, Yudanin N, Turner D, Camp P, Thome JJ, Bickham KL, Lerner H, Goldstein M, Sykes M, Kato T, Farber DL. Distribution and compartmentalization of human circulating and tissue-resident memory T cell subsets. Immunity. 2013 Jan 24;38(1):187-97. ; Santegoets, S.J.A.M., Dijkgraaf, E.M., Battaglia, A. et al. Monitoring regulatory T cells in clinical samples: consensus on an essential marker set and gating strategy for regulatory T cell analysis by flow cytometry. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.1016/j.immuni.2012.09.020 ; DOI: 10.1007/s00262-015-1729-x ; DOI: 10.1186/s13059-019-1906-x
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346. ; O’Malley, Dennis P., George, Tracy I., Orazi, Attilio, Abbondanzo, Susan L. “Chapter 1: General Immunology of Lymph Node and Spleen.” Benign and Reactive Conditions of the Lymph Node and Spleen, edited by Jason L. Hornick, American Registry of Pathology, 2009, pp. 1-14. ; Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).	DOI: 10.1111/imm.12469 ; No DOI ; DOI: 10.1038/s41467-019-09728-3
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Erich M. Gaertner, MD, Maria Tsokos, MD, Gregory A. Derringer, MD, Thomas S. Neuhauser, MD, Cletus Arciero, MD, Jo-Ann W. Andriko, MD, Interdigitating Dendritic Cell Sarcoma: A Report of Four Cases and Review of the Literature, American Journal of Clinical Pathology, Volume 115, Issue 4, April 2001, Pages 589–597.	DOI: 10.1309/M95G-7DQ2-TLQL-7Q11
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.1111/imm.12469 ; DOI: 10.1186/s13059-019-1906-x
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Lori A, Perrotta M, Lembo G, Carnevale D. The Spleen: A Hub Connecting Nervous and Immune Systems in Cardiovascular and Metabolic Diseases. Int J Mol Sci. 2017 Jun 7;18(6):1216. ; Donald B. Hoover, Thomas Christopher Brown, Madeleine K. Miller, John B. Schweitzer and David L. Williams.Loss of Sympathetic Nerves in Spleens from Patients with End Stage Sepsis.Front. Immunol., 06 December 2017	DOI: 10.3390/ijms18061216 ; DOI: 10.3389/fimmu.2017.01712
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Pusztaszeri MP, Seelentag W, Bosman FT. Immunohistochemical Expression of Endothelial Markers CD31, CD34, von Willebrand Factor, and Fli-1 in Normal Human Tissues. Journal of Histochemistry & Cytochemistry. 2006;54(4):385-395. ; Garrafa E, Trainini L, Benetti A, Saba E, Fezzardi L, Lorusso B, Borghetti P, Bottio T, Ceri E, Portolani N, Bonardlli S, Giulini SM, Annibale G, Corradi A, Imberti L, Caruso A. Isolation, purification, and heterogeneity of human lymphatic endothelial cells from different tissues. Lymphology. 2005 Dec;38(4):159-66. PMID: 16515224.	DOI: 10.1369%2Fjhc.4A6514.2005 ; No DOI
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Inner PALS	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.	DOI: 10.1111/imm.12469
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Outer PALS	Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.1126/sciimmunol.aau6085 ; DOI: 10.1186/s13059-019-1906-x
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Outer PALS	Sathaliyawala T, Kubota M, Yudanin N, Turner D, Camp P, Thome JJ, Bickham KL, Lerner H, Goldstein M, Sykes M, Kato T, Farber DL. Distribution and compartmentalization of human circulating and tissue-resident memory T cell subsets. Immunity. 2013 Jan 24;38(1):187-97. ; Santegoets, S.J.A.M., Dijkgraaf, E.M., Battaglia, A. et al. Monitoring regulatory T cells in clinical samples: consensus on an essential marker set and gating strategy for regulatory T cell analysis by flow cytometry. ; Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).	DOI: 10.1016/j.immuni.2012.09.020 ; DOI: 10.1007/s00262-015-1729-x ; DOI: 10.1186/s13059-019-1906-x
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Outer PALS	Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346. ; O’Malley, Dennis P., George, Tracy I., Orazi, Attilio, Abbondanzo, Susan L. “Chapter 1: General Immunology of Lymph Node and Spleen.” Benign and Reactive Conditions of the Lymph Node and Spleen, edited by Jason L. Hornick, American Registry of Pathology, 2009, pp. 1-14. ; Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).	DOI: 10.1111/imm.12469 ; No DOI ; DOI: 10.1038/s41467-019-09728-3
Periarteriolar Lymphoid Sheath (PALS)	periarterial lymphatic sheath	UBERON:0001960	Outer PALS	James B. Chung, Richard A. Sater, Michele L. Fields, Jan Erikson, John G. Monroe, CD23 defines two distinct subsets of immature B cells which differ in their responses to T cell help signals, International Immunology, Volume 14, Issue 2, February 2002, Pages 157–166. ; Zhao, J., Zhang, S., Liu, Y. et al. Single-cell RNA sequencing reveals the heterogeneity of liver-resident immune cells in human. Cell Discov 6, 22 (2020).	DOI: 10.1093/intimm/14.2.157 ; DOI: 10.1038/s41421-020-0157-z
Capsule	spleen capsule	UBERON:0004641	Connective tissue	Guisado Vasco P, Villar Rodríguez JL, Ibañez Martínez J, González Cámpora R, Galera Davidson H. Immunohistochemical organization patterns of the follicular dendritic cells, myofibroblasts and macrophages in the human spleen--new considerations on the pathological diagnosis of splenectomy pieces. Int J Clin Exp Pathol. 2009;3(2):189-202. Published 2009 Dec 10. ; Toccanier-Pelte MF, Skalli O, Kapanci Y, Gabbiani G. Characterization of stromal cells with myoid features in lymph nodes and spleen in normal and pathologic conditions. Am J Pathol. 1987 Oct;129(1):109-18. PMID: 3310649; PMCID: PMC1899700.	No DOI ; No DOI
Capsule	spleen capsule	UBERON:0004641	Subcapsule	Velásquez-Lopera MM, Correa LA, García LF. Human spleen contains different subsets of dendritic cells and regulatory T lymphocytes. Clin Exp Immunol. 2008;154(1):107-114.	DOI: 10.1111/j.1365-2249.2008.03734.x
