s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000192	smooth muscle cell	smooth muscle cell	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	83
CL:0000235	macrophage	macrophage	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	75
CL:0000235	macrophage	macrophage	UBERON:8000012	sublingual gland ducto-acinar unit	sublingual gland ducto-acinar	58
CL:0000235	macrophage	macrophage	UBERON:8000014	dentogingival junction	gingival attachment	18
CL:0000235	macrophage	macrophage	UBERON:8000011	parotid gland ducto-acinar unit	parotid gland ducto-acinar	40
CL:0000236	B cell	B cell (non-plasma)	UBERON:8000014	dentogingival junction	gingival attachment	19
CL:0000242	Merkel cell	Merkel cell	UBERON:8000014	dentogingival junction	gingival attachment	20
CL:0000312	keratinocyte	keratinocyte	UBERON:8000014	dentogingival junction	gingival attachment	21
CL:0000451	dendritic cell	dendritic cell	UBERON:8000011	parotid gland ducto-acinar unit	parotid gland ducto-acinar	35
CL:0000451	dendritic cell	dendritic cell	UBERON:8000014	dentogingival junction	gingival attachment	22
CL:0000451	dendritic cell	dendritic cell	UBERON:8000012	sublingual gland ducto-acinar unit	sublingual gland ducto-acinar	53
CL:0000451	dendritic cell	dendritic cell	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	70
CL:0000453	Langerhans cell	Langerhans cell	UBERON:8000014	dentogingival junction	gingival attachment	23
CL:0000623	natural killer cell	NK (natural killer) cells	UBERON:8000014	dentogingival junction	gingival attachment	24
CL:0000669	pericyte	pericyte	UBERON:8000011	parotid gland ducto-acinar unit	parotid gland ducto-acinar	44
CL:0000669	pericyte	pericyte	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	80
CL:0000669	pericyte	pericyte	UBERON:8000012	sublingual gland ducto-acinar unit	sublingual gland ducto-acinar	63
CL:0000775	neutrophil	neutrophil	UBERON:8000014	dentogingival junction	gingival attachment	25
CL:0000786	plasma cell	plasma cell	UBERON:8000014	dentogingival junction	gingival attachment	26
CL:0000815	regulatory T cell	regulatory T cell (Treg)	UBERON:8000014	dentogingival junction	gingival attachment	27
CL:0000912	helper T cell	helper T	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	72
CL:0000912	helper T cell	helper T	UBERON:8000011	parotid gland ducto-acinar unit	parotid gland ducto-acinar	37
CL:0000912	helper T cell	helper T	UBERON:8000012	sublingual gland ducto-acinar unit	sublingual gland ducto-acinar	55
CL:0000987	IgA plasma cell	IgA secreting plasma cell	UBERON:8000012	sublingual gland ducto-acinar unit	sublingual gland ducto-acinar	56
CL:0000987	IgA plasma cell	IgA secreting plasma cell	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	73
CL:0000987	IgA plasma cell	IgA secreting plasma cell	UBERON:8000011	parotid gland ducto-acinar unit	parotid gland ducto-acinar	38
CL:0001065	innate lymphoid cell	innate lymphoid cell	UBERON:8000014	dentogingival junction	gingival attachment	28
CL:0002621	gingival epithelial cell	gingival epithelial cell	UBERON:8000014	dentogingival junction	gingival attachment	12
CL:4052048	intercalated cell of salivary gland	intercalated duct epithelial cell	UBERON:0001838	sublingual duct	intercalated duct	67
CL:4052048	intercalated cell of salivary gland	intercalated duct epithelial cell	UBERON:0035046	parotid gland intercalated duct	intercalated duct	50
CL:4052048	intercalated cell of salivary gland	intercalated duct epithelial cell	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	86
CL:4052049	striated cell of salivary gland	striated duct epithelial cell	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	87
CL:4052049	striated cell of salivary gland	striated duct epithelial cell	UBERON:0035047	parotid gland striated duct	striated duct	51
CL:4052065	serous acinar cell of salivary gland	serous acinar cell	UBERON:8000011	parotid gland ducto-acinar unit	parotid gland ducto-acinar	46
CL:4052067	seromucous acinar cell of salivary gland	seromucosal acinar cell	UBERON:8000013	submandibular gland ducto-acinar unit	submandibular gland ducto-acinar	82
CL:4052067	seromucous acinar cell of salivary gland	seromucosal acinar cell	UBERON:8000012	sublingual gland ducto-acinar unit	sublingual gland ducto-acinar	65
