Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References
UBERON:0011189	lamina propria of large intestine	lamina propria	CL:0000186	myofibroblast cell	myofibroblast	HGNC:130, HGNC:130	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0001367	external anal sphincter	external anal sphincter	CL:0000188	cell of skeletal muscle	skeletal muscle	HGNC:2770, HGNC:2770	NoDOI
UBERON:0012419	taenia coli	tenia coli 	CL:0000192	smooth muscle cell	smooth muscle	HGNC:130, HGNC:130	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000235	macrophage	macrophage	HGNC:1631, HGNC:1631, HGNC:1693, HGNC:1693, HGNC:1697, HGNC:1697, HGNC:6149, HGNC:6149, HGNC:7228, HGNC:7228	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000235	macrophage	macrophage	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678	NoDOI
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0000235	macrophage	macrophage	HGNC:1631, HGNC:1631, HGNC:1693, HGNC:1693, HGNC:1697, HGNC:1697, HGNC:6149, HGNC:6149, HGNC:7228, HGNC:7228	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000236	B cell	B cell	HGNC:1633, HGNC:1633, HGNC:1698, HGNC:1698	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000236	B cell	B cell	HGNC:4502, HGNC:4502, HGNC:6149, HGNC:6149	NoDOI
UBERON:0015716	anal canal epithelium	epithelium	CL:0000240	stratified squamous epithelial cell	squamous	HGNC:1911, HGNC:1911, HGNC:23600, HGNC:6445	NoDOI
UBERON:0001003	skin epidermis	epidermis	CL:0000242	Merkel cell	Merkel	HGNC:20412, HGNC:20412	NoDOI
UBERON:0015716	anal canal epithelium	epithelium	CL:0000242	Merkel cell	Merkel	HGNC:11506, HGNC:11506, HGNC:1929, HGNC:1929, HGNC:20412, HGNC:20412	NoDOI
UBERON:0004760	gland of anal canal	anal gland	CL:0000244		transitional	HGNC:6436, HGNC:6436, HGNC:6445, HGNC:6445	NoDOI
UBERON:0015716	anal canal epithelium	epithelium	CL:0000244		transitional	HGNC:6436, HGNC:6436, HGNC:6445, HGNC:6445	NoDOI
UBERON:0002073	hair follicle	hair follicle	CL:0000312	keratinocyte	keratinocyte	HGNC:23600, HGNC:23600	NoDOI
UBERON:0001003	skin epidermis	epidermis	CL:0000312	keratinocyte	keratinocyte	HGNC:23600, HGNC:23600	NoDOI
UBERON:0001821	sebaceous gland	sebaceous gland	CL:0000317	sebum secreting cell	sebocyte	HGNC:6445, HGNC:6445	NoDOI
UBERON:0000055	vessel	vessel	CL:0000359	vascular associated smooth muscle cell	perivascular smooth muscle cell	HGNC:130, HGNC:130	NoDOI
UBERON:0000423	eccrine sweat gland	eccrine sweat gland	CL:0000434	eccrine cell	eccrine	HGNC:6445, HGNC:6445	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000451	dendritic cell	dendritic cell	HGNC:6147, HGNC:6147, HGNC:6149, HGNC:6149	NoDOI
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria	CL:0000451	dendritic cell	dendritic cell	HGNC:1697, HGNC:1697, HGNC:6012, HGNC:6012, HGNC:6152, HGNC:6152	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934
UBERON:0001003	skin epidermis	epidermis	CL:0000453	Langerhans cell	langerhans	HGNC:1634, HGNC:1634	NoDOI
UBERON:0015716	anal canal epithelium	epithelium	CL:0000453	Langerhans cell	langerhans cells	HGNC:1634, HGNC:1634, HGNC:17935, HGNC:17935	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000545	T-helper 1 cell	T helper	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000545	T-helper 1 cell	T helper	HGNC:1673, HGNC:1673, HGNC:1706, HGNC:1706	NoDOI
UBERON:0003329	submucosa of anal canal	submucosa	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	NoDOI
UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8823	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0003331	submucosa of colon	submucosa	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	NoDOI
UBERON:0000055	vessel	vessel	CL:0000669	pericyte	pericyte	HGNC:8823, HGNC:8823	NoDOI
UBERON:0005742	adventitia	adventitia	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	NoDOI
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0007177	lamina propria of mucosa of colon	lamina propria	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0011189	lamina propria of large intestine	lamina propria	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	NoDOI
UBERON:0012375	subserosa	subserosa	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	NoDOI
UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0004927	submucosa of cecum	submucosa	CL:0000669	pericyte	pericyte	HGNC:8804, HGNC:8804	NoDOI
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria	CL:0000786	plasma cell	plasma cell	HGNC:10658, HGNC:10658	DOI:10.1016/j.immuni.2020.02.001|PMID:32160523PMCID:PMC7155934
UBERON:0000397	colonic epithelium	lymphcyte	CL:0000793	CD4-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD4+ lymphocyte	HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1678, HGNC:1678, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1695	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000397	colonic epithelium	epithelium	CL:0000793	CD4-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD4+ lymphocyte	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1678, HGNC:1678, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000796	CD8-alpha-beta-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1706, HGNC:1706	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000802	CD8-alpha alpha positive, gamma-delta intraepithelial T cell	surface intraepithelial CD8+ lymphocyte gamma/delta	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1706, HGNC:1706	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000815	regulatory T cell	T reg	HGNC:1633, HGNC:1633, HGNC:1698, HGNC:1698	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000815	regulatory T cell	T reg	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678, HGNC:6106, HGNC:6106	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	CL:0000910	cytotoxic T cell	T killer	HGNC:1673, HGNC:1673, HGNC:1678, HGNC:1678, HGNC:6106, HGNC:6106	NoDOI
UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	CL:0000910	cytotoxic T cell	T killer	HGNC:1673, HGNC:1673, HGNC:1706, HGNC:1706	NoDOI
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1706, HGNC:1706	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0005636	caecum epithelium	epithelium	CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD8+ alpha alpha positive alpha/beta lymphocyte	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1706, HGNC:1706	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000397	colonic epithelium	epithelium	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	HGNC:1639, HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:921	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000397	colonic epithelium	lymphocyte	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	HGNC:1639, HGNC:1673, HGNC:1673, HGNC:1676, HGNC:1676, HGNC:1685, HGNC:1685, HGNC:1695, HGNC:1695, HGNC:1695	DOI:10.1093/intimm/7.9.1473|PMID:7495755
UBERON:0000055	vessel	vessel	CL:0002042	immature NK T cell stage IV	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0000397	colonic epithelium	epithelium	CL:0002071	enterocyte of epithelium of large intestine	absorptive	HGNC:17106, HGNC:17106, HGNC:20412, HGNC:20412	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495
UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	CL:0002071	enterocyte of epithelium of large intestine	absorptive	HGNC:17106, HGNC:17106, HGNC:20412, HGNC:20412	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495
UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium	CL:0002071	enterocyte of epithelium of large intestine	absorptive	HGNC:17106, HGNC:17106, HGNC:20412, HGNC:20412	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495
UBERON:0003331	submucosa of colon	submucosa	CL:0002088	interstitial cell of Cajal	interstitial cell of Cajal	HGNC:1662, HGNC:1662, HGNC:6342, HGNC:6342	DOI:10.1007/978-1-4939-0897-4_3|DOI:10.1152/ajpgi.00432.2011|PMID:24997029|PMID:22421617PMCID:PMC3362097
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:0002088	interstitial cell of Cajal	interstitial cell of Cajal	HGNC:1662, HGNC:1662, HGNC:6342, HGNC:6342	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:12513, HGNC:12513, HGNC:17635, HGNC:17635, HGNC:7656, HGNC:7656	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	CL:0002138	endothelial cell of lymphatic vessel	ILF lymphatic endothelium	HGNC:14687, HGNC:14687	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0003331	submucosa of colon	submucosa	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0003329	submucosa of anal canal	submucosa	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0005742	adventitia	adventitia	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0011189	lamina propria of large intestine	lamina propria	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0012375	subserosa	subserosa	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0007177	lamina propria of mucosa of colon	lamina propria	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0004927	submucosa of cecum	submucosa	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	HGNC:29602, HGNC:29602, HGNC:8823, HGNC:8823	NoDOI
UBERON:0011189	lamina propria of large intestine	lamina propria	CL:0002144	capillary endothelial cell	capillary endothelium	HGNC:1662, HGNC:1662, HGNC:1663, HGNC:1663, HGNC:8823, HGNC:8823	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0003331	submucosa of colon	submucosa	CL:0002144	capillary endothelial cell	capillary endothelium	HGNC:1662, HGNC:1662, HGNC:1663, HGNC:1663, HGNC:8823, HGNC:8823	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	CL:0002144	capillary endothelial cell	capillary endothelium	HGNC:1662, HGNC:1662, HGNC:1663, HGNC:1663, HGNC:8823, HGNC:8823	NoDOI
UBERON:0007177	lamina propria of mucosa of colon	lamina propria	CL:0002144	capillary endothelial cell	capillary endothelium	HGNC:1662, HGNC:1662, HGNC:1663, HGNC:1663, HGNC:8823, HGNC:8823	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0000055	vessel	vessel	CL:0002292	type I cell of carotid body	glomus cell	HGNC:130, HGNC:130, HGNC:3023, HGNC:3023	NoDOI
UBERON:0000055	vessel	vessel	CL:0002543	vein endothelial cell	venous endothelium	HGNC:1662, HGNC:1662, HGNC:1663, HGNC:1663, HGNC:8823, HGNC:8823	NoDOI
UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0004927	submucosa of cecum	submucosa	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	NoDOI
UBERON:0006134	nerve fiber	nerve	CL:0002573	Schwann cell	schwann cell	HGNC:10492, HGNC:10492	NoDOI
UBERON:0003329	submucosa of anal canal	submucosa	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	NoDOI
UBERON:0011189	lamina propria of large intestine	lamina propria	CL:0002573	Schwann cell	nerve/schwann cell	HGNC:1050, HGNC:1050, HGNC:12513, HGNC:12513, HGNC:7656, HGNC:7656	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0012375	subserosa	subserosa	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	NoDOI
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0003331	submucosa of colon	submucosa	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	NoDOI
UBERON:0005304	submucous nerve plexus	submucosal plexus of Meissner	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	NoDOI|PMID:2621148PMCID:PMC1256735
UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	CL:0002573	Schwann cell	nerve	HGNC:12513, HGNC:12513, HGNC:17635, HGNC:17635, HGNC:7656, HGNC:7656	NoDOI
UBERON:0005742	adventitia	adventitia	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	NoDOI
UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	CL:0002573	Schwann cell	nerve	HGNC:1050, HGNC:1050, HGNC:1119, HGNC:1119, HGNC:12513, HGNC:12513	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029
UBERON:0007177	lamina propria of mucosa of colon	lamina propria	CL:0002573	Schwann cell	nerve/schwann cell	HGNC:1050, HGNC:1050, HGNC:12513, HGNC:12513, HGNC:7656, HGNC:7656	DOI:10.1111/j.1440-1827.1989.tb02421.x|DOI:10.1034/j.1600-065x.2003.00072.x|PMID:2618659|PMID:12969318
UBERON:0006134	nerve fiber	nerve	CL:0002576	perineurial cell	perineurial cell	HGNC:1662, HGNC:1662	NoDOI
