Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References
UBERON:0005215	kidney interstitium	Interstitium	CL:0000738	Leukocyte	Leukocyte	HGNC:9666	
UBERON:0005215	kidney interstitium	Interstitium	CL:0000775	neutrophil	Neutrophil	HGNC:10498, HGNC:10499, HGNC:2439, HGNC:3620	DOI:10.1101/2021.07.28.454201|DOI:10.1016/j.exphem.2016.10.008|DOI:10.1038/s41586-020-2941-1|DOI:10.1172/jci.insight.133267|DOI:10.1126/science.aat5031
UBERON:0005215	kidney interstitium	Interstitium	CL:0000786	plasma cell	Plasma cell	HGNC:18508, HGNC:30125, HGNC:5713, HGNC:5716	DOI:10.1101/2021.07.28.454201|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1172/jci.insight.133267|DOI:10.1126/science.aat5031
UBERON:0005215	kidney interstitium	Interstitium	CL:0000814	mature NK T cell	Natural Killer T Cell	HGNC:10473, HGNC:1675, HGNC:1677, HGNC:16892, HGNC:4414, HGNC:4708, HGNC:7830	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1172/jci.insight.133267||PMID:31249312|PMCID:PMC6597610
UBERON:0005215	kidney interstitium	Interstitium	CL:0000815	regulatory T cell	regulatory T cell	HGNC:6106	
UBERON:0005215	kidney interstitium	Interstitium	CL:0000875	non-classical monocyte	non Classical Monocyte	HGNC:3619, HGNC:4947	DOI:10.1101/2021.07.28.454201|DOI:10.3389/fimmu.2019.02035|DOI:10.1126/science.aat5031|DOI:10.1172/jci.insight.133267|DOI:10.1126/science.aat5031
UBERON:0005215	kidney interstitium	Interstitium	CL:0000910	cytotoxic T cell	Cytotoxic T Cell	HGNC:10630, HGNC:10632, HGNC:4708	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610
UBERON:0005215	kidney interstitium	Interstitium	CL:0000990	conventional dendritic cell	Dendritic Cell (classical)	HGNC:26705, HGNC:3765, HGNC:6152	DOI:10.1101/2021.07.28.454201|DOI:10.1084/jem.20030323|DOI:10.1126/science.aat5031
UBERON:0005215	kidney interstitium	Interstitium	CL:0001056	dendritic cell, human	Dendritic Cell (general)	HGNC:1636, HGNC:1638, HGNC:3609, HGNC:4947, HGNC:613	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1126/science.aat5031|PMID:31249312|PMCID:PMC6597610
UBERON:0005215	kidney interstitium	Interstitium	CL:0001058	plasmacytoid dendritic cell, human	Dendritic Cell (plasmatoid)	HGNC:3765, HGNC:6012	DOI:10.1101/2021.07.28.454201|DOI:10.1038/s41467-019-10861-2
UBERON:0002042	lymphatic vessel endothelium	Endothelium (non glomerular)	CL:0002138	endothelial cell of lymphatic vessel	Lymphatic Endothelial Cell	HGNC:11592, HGNC:7178, HGNC:8823, HGNC:9459	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41586-020-2941-1|DOI:10.1038/s41467-019-12872-5|PMID:31249312|PMCID:PMC6597610
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	CL:0002201	renal beta-intercalated cell	Intercalated Cell Type B	HGNC:11035, HGNC:8031, HGNC:8818	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1126/science.aat1699|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004134	proximal tubule	proximal tubule	CL:0002306	epithelial cell of proximal tubule	Proximal Tubule Epithelial Cell	HGNC:10916, HGNC:2548, HGNC:417, HGNC:4175, HGNC:6694, HGNC:6694	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41586-020-2941-1|DOI:10.1073/pnas.2005477117|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610
UBERON:0003517	kidney blood vessel	Kidney Blood Vessel	CL:0019018	blood vessel smooth muscle cell	Vascular Smooth Muscle Cell	HGNC:10002, HGNC:12692, HGNC:130, HGNC:15710, HGNC:277, HGNC:6934, HGNC:7569, HGNC:8033	
UBERON:0005750	glomerular parietal epithelium	parietal epithelial layer	CL:1000452	parietal epithelial cell	Parietal Epithelial Cell	HGNC:12663, HGNC:12692, HGNC:15472, HGNC:18688, HGNC:4883	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41467-019-10861-2|PMID:31249312|PMCID:PMC6597610
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	CL:1000454	kidney collecting duct epithelial cell	Collecting Duct Cell	HGNC:1748, HGNC:1748, HGNC:4172, HGNC:6446	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0009095	tip of renal papilla	Papillary Tip	CL:1000597	papillary tips cell	Papillary Tip Epithelial Cell	HGNC:11530, HGNC:15979, HGNC:4554, HGNC:6442	
UBERON:0005215	kidney interstitium	Interstitium	CL:1000691	kidney interstitial myofibroblast	Myofibroblast	HGNC:11553, HGNC:130, HGNC:20391, HGNC:2193, HGNC:2197, HGNC:2209	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|PMID:31249312|PMCID:PMC6597610
UBERON:0005215	kidney interstitium	Interstitium	CL:1000692	kidney interstitial fibroblast	Fibroblast	HGNC:12692, HGNC:1346, HGNC:14881, HGNC:2197, HGNC:2198, HGNC:2705, HGNC:6724	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610
UBERON:0005215	kidney interstitium	Interstitium	CL:1000695	kidney interstitial alternatively activated macrophage	M2-Macrophage	HGNC:1628, HGNC:1631, HGNC:4947, HGNC:6024, HGNC:6152, HGNC:7228	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1126/science.aat5031|PMID:31249312|PMCID:PMC6597610
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	CL:1000714	kidney cortex collecting duct principal cell	Cortical Collecting Duct Principal Cell	HGNC:634, HGNC:634, HGNC:636	
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	CL:1000714	kidney cortex collecting duct principal cell	Cortical Collecting Duct Principal Cell	HGNC:10602, HGNC:4028, HGNC:4172, HGNC:634, HGNC:634, HGNC:636	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004203	cortical collecting duct	Collecting Duct	CL:1000715	kidney cortex collecting duct intercalated cell	Cortical Collecting Duct Intercalated Cell Type B	HGNC:11035, HGNC:8818	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1126/science.aat1699|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	CL:1000715	kidney cortex collecting duct intercalated cell	Cortical Collecting Duct Intercalated Cell Type A	HGNC:11027, HGNC:14467, HGNC:6342, HGNC:639	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004204	outer medullary collecting duct	Collecting Duct (Outer Medulla)	CL:1000716	kidney outer medulla collecting duct principal cell	Outer Medullary Collecting Duct Principal Cell	HGNC:10602, HGNC:4028, HGNC:4172, HGNC:634, HGNC:634, HGNC:636	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004204	renal outer medullary collecting duct	Collecting Duct (Medulla)	CL:1000717	kidney outer medulla collecting duct intercalated cell	Outer Medullary Collecting Duct Intercalated Cell Type A	HGNC:11027, HGNC:1437, HGNC:14467, HGNC:6342	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1126/science.aat1699|PMID:31249312|PMCID:PMC6597610
UBERON:0009095	tip of renal papilla	papillary tip	CL:1000718	kidney inner medulla collecting duct principal cell	Inner Medullary Collecting Duct Cell	HGNC:10919, HGNC:634, HGNC:634	
UBERON:0004205	inner medullary collecting duct	Collecting Duct (Inner Medulla)	CL:1000718	kidney inner medulla collecting duct	Inner Medullary Collecting Duct Cell	HGNC:10919, HGNC:634, HGNC:634	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1101/2021.07.28.454201|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0002320	glomerular mesangium	glomerular mesangium	CL:1000742	glomerular mesangial cell	Mesangial Cell	HGNC:10249, HGNC:16953, HGNC:17732, HGNC:26270, HGNC:6144, HGNC:8804	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1073/pnas.2005477117|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610
UBERON:0005097	renal connecting tubule	Connecting Tubule	CL:1000768	kidney connecting tubule epithelial cell	Connecting Tubule Cell	HGNC:10588, HGNC:10602, HGNC:11068, HGNC:1434, HGNC:1748, HGNC:1748, HGNC:3145, HGNC:4172, HGNC:5209	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0001292	distal convoluted tubule	Distal Convolution	CL:1000849	kidney distal convoluted tubule epithelial cell	Distal Convoluted Tubule Cell	HGNC:10527, HGNC:10912, HGNC:1434, HGNC:1748, HGNC:1748, HGNC:17995, HGNC:799, HGNC:799	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0002335	macula densa	Macula Densa	CL:1000850	macula densa epithelial cell	Macula Densa cell	HGNC:10250, HGNC:10910, HGNC:1748, HGNC:1748, HGNC:7872, HGNC:799, HGNC:799	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004294	glomerular capillary endothelium	glomerular capillary endothelium	CL:1001005	glomerular capillary endothelial cell	Glomerular Capillary Endothelial Cell	HGNC:16041, HGNC:29853, HGNC:3244, HGNC:3763, HGNC:633, HGNC:633, HGNC:9051	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41586-020-2941-1|DOI:10.1038/s41467-019-12872-5|PMID:31249312|PMCID:PMC6597610
UBERON:0012441	endothelium of peritubular capillary	Endothelium (non glomerular)	CL:1001033	peritubular capillary endothelial cell	Peritubular Capillary Endothelial Cell	HGNC:13635, HGNC:2959, HGNC:8823, HGNC:9845	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267||DOI:10.1038/s41467-019-12872-5|PMID:31249312|PMCID:PMC6597610
UBERON:0004639	renal afferent arteriole	Afferent Arteriole	CL:1001096	kidney afferent arteriole endothelial cell	Afferent Arteriole Endothelial Cell	HGNC:10918, HGNC:11853, HGNC:15846, HGNC:18122, HGNC:222, HGNC:8823, HGNC:8951	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610
UBERON:0004640	renal efferent arteriole	Efferent Arteriole	CL:1001099	kidney efferent arteriole endothelial cell	Efferent Arteriole Endothelial cell	HGNC:10918, HGNC:11853, HGNC:15846, HGNC:18122, HGNC:222, HGNC:8823, HGNC:8951	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610
UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb)	CL:1001106	kidney loop of Henle thick ascending limb epithelial cell	Thick Ascending Limb Cell	HGNC:10910, HGNC:12559, HGNC:12559, HGNC:1514, HGNC:1748, HGNC:1748, HGNC:799, HGNC:799	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41586-020-2941-1|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004193	loop of Henle ascending limb thin segment	Loop of Henle (Thin Limb)	CL:1001107	kidney loop of Henle thin ascending limb epithelial cell	Ascending Thin Limb Cell	HGNC:10832, HGNC:11530, HGNC:1748, HGNC:1748, HGNC:2026, HGNC:2045, HGNC:2389, HGNC:9459	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/Medulla)	CL:1001108	kidney loop of Henle medullary thick ascending limb epithelial cell	Medullary Thick Ascending Limb Cell	HGNC:10910, HGNC:12559, HGNC:12559, HGNC:1514, HGNC:1748, HGNC:1748, HGNC:799, HGNC:799, HGNC:9459, HGNC:9858	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/Medulla)	CL:1001108	kidney loop of Henle medullary thick ascending limb epithelial cell	Medullary Thick Ascending Limb Cell	HGNC:10910, HGNC:12559, HGNC:1514	
UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/Cortex)	CL:1001109	kidney loop of Henle cortical thick ascending limb epithelial cell	Cortical Thick Ascending Limb Cell	HGNC:10910, HGNC:12559, HGNC:12559, HGNC:1514, HGNC:1748, HGNC:1748, HGNC:2037, HGNC:33705, HGNC:799, HGNC:799	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0005096	descending thin limb	descending thin limb of loop of Henle	CL:1001111	kidney loop of Henle thin descending limb epithelial cell	Descending Thin Limb Cell	HGNC:11255, HGNC:11255, HGNC:12663, HGNC:12692, HGNC:1748, HGNC:1748, HGNC:21637, HGNC:2389	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610
UBERON:0001986	endothelium	Endothelium (non glomerular)	CL:1001131	vasa recta ascending limb cell	Ascending Vasa Recta Endothelial Cell	HGNC:13635, HGNC:2959, HGNC:4460, HGNC:7976, HGNC:8823	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1101/2021.07.28.454201|DOI:10.1038/s41586-020-2941-1|DOI:10.1038/s41467-019-12872-5|PMID:31249312|PMCID:PMC6597610
UBERON:0001986	endothelium	Endothelium (non glomerular)	CL:1001285	vasa recta descending limb cell	Descending Vasa Recta Endothelial Cell	HGNC:10918, HGNC:11853, HGNC:15846, HGNC:222, HGNC:26183, HGNC:8823, HGNC:8951	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1101/2021.07.28.454201|DOI:10.1038/s41467-019-12872-5|PMID:31249312|PMCID:PMC6597610
UBERON:0009202	vasa recta descending limb	Descending Vasa Recta	CL:1001285	vasa recta descending limb cell	Descending Vasa Recta Endothelial Cell	HGNC:11853, HGNC:12559, HGNC:15846, HGNC:222, HGNC:8951	
UBERON:0009202	vasa recta descending limb	Descending Vasa Recta	CL:1001285	vasa recta descending limb cell	Descending Vasa Recta Endothelial Cell	HGNC:11853, HGNC:15846, HGNC:222, HGNC:8951	
UBERON:0003517	kidney blood vessel	Kidney Blood Vessel	CL:1001318	renal interstitial pericyte	Vascular Smooth Muscle Cell/Pericyte (general)	HGNC:11553, HGNC:130, HGNC:234, HGNC:26295, HGNC:6934, HGNC:7569, HGNC:8033	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1073/pnas.2005477117|DOI:10.1038/s41586-020-2941-1|PMID:31249312|PMCID:PMC6597610
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	CL:1001431	kidney collecting duct principal cell	Collecting Duct Principal Cell	HGNC:10602, HGNC:4028, HGNC:4172, HGNC:634, HGNC:634, HGNC:636	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41586-020-2941-1|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	CL:1001432	kidney collecting duct intercalated cell	Collecting Duct Intercalated Cell	HGNC:1373, HGNC:18266	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1172/jci.insight.133267|DOI:10.1038/s41586-020-2941-1|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004196	proximal convoluted tubule segment 1	proximal convoluted tubule segment 1	CL:4030009	epithelial cell of proximal tubule segment 1	Proximal Tubule Epithelial Cell Segment 1	HGNC:10970, HGNC:10972, HGNC:11019, HGNC:11037, HGNC:28750, HGNC:9453	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41586-020-2941-1|DOI:10.1073/pnas.2005477117|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0004197	proximal convoluted tubule segment 2	proximal convoluted tubule segment 2	CL:4030010	epithelial cell of proximal tubule segment 2	Proximal Tubule Epithelial Cell Segment 2	HGNC:10970, HGNC:10972, HGNC:11019, HGNC:14430, HGNC:23091, HGNC:32017	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1073/pnas.2005477117|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0001290	proximal straight tubule	proximal straight tubule segment 3	CL:4030011	epithelial cell of proximal tubule segment 3	Proximal Tubule Cell Epithelial Segment 3	HGNC:10929, HGNC:10971, HGNC:18210, HGNC:21637, HGNC:23091, HGNC:633, HGNC:633	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41586-020-2941-1|DOI:10.1073/pnas.2005477117|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	CL:4030012	kidney loop of Henle short descending thin limb epithelial cell	Descending Thin Limb Cell Type 1	HGNC:10919, HGNC:11255, HGNC:11530, HGNC:21637, HGNC:2303, HGNC:2389, HGNC:5360, HGNC:6188	DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|DOI:10.1152/ajprenal.2000.278.1.F52|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610
UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	CL:4030013	kidney loop of Henle long descending thin limb outer medulla epithelial cell	Descending Thin Limb Cell Type 2	HGNC:11073, HGNC:11530, HGNC:16438, HGNC:20862, HGNC:2389, HGNC:633, HGNC:633	DOI:10.1101/2021.07.28.454201|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1152/ajprenal.2000.278.1.F52|PMID:31689386
UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	CL:4030013	kidney loop of Henle long descending thin limb outer medulla epithelial cell	Descending Thin Limb Cell Type 2	HGNC:11073, HGNC:11530, HGNC:20862, HGNC:2389, HGNC:633, HGNC:633	
UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	CL:4030014	kidney loop of Henle long descending thin limb inner medulla epithelial cell	Descending Thin Limb Cell Type 3	HGNC:10832, HGNC:10919, HGNC:11530, HGNC:16438, HGNC:2032, HGNC:2303, HGNC:2389	DOI:10.1101/2021.07.28.454201|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1152/ajprenal.2000.278.2.F202|DOI:10.1152/ajprenal.2000.278.1.F52|DOI:10.1681/ASN.2020010071|PMID:31689386
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	CL:4030015	kidney collecting duct alpha-intercalated cell	Collecting Duct Intercalated Cell Type A	HGNC:11027, HGNC:14467, HGNC:27220, HGNC:6342, HGNC:639	DOI:10.1038/s41467-019-10861-2|DOI:10.1016/j.devcel.2019.10.005|DOI:10.1038/s41467-019-10861-2|DOI:10.1172/jci.insight.133267|PMID:31249312|PMCID:PMC6597610|PMID:31689386
UBERON:0001292	distal convoluted tubule	Distal Convolution	CL:4030016	epithelial cell of early distal convoluted tubule	Distal Convoluted Tubule Cell Type 1	HGNC:10912, HGNC:17995	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0001292	distal convoluted tubule	Distal Convolution	CL:4030017	epithelial cell of late distal convoluted tubule	Distal Convoluted Tubule Cell Type 2	HGNC:10602, HGNC:10912, HGNC:11068, HGNC:1434, HGNC:3145, HGNC:5209	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0005097	renal connecting tubule	Connecting Tubule	CL:4030018	kidney connecting tubule principal cell	Connecting Tubule Principal Cell	HGNC:10602, HGNC:4028, HGNC:634, HGNC:634, HGNC:636	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1038/s41586-020-2941-1|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0005097	renal connecting tubule	Connecting Tubule	CL:4030019	kidney connecting tubule intercalated cell	Connecting Tubule Intercalated Cell	HGNC:11068, HGNC:1373, HGNC:18266	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|DOI:10.1038/s41586-020-2941-1|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0005097	renal connecting tubule	Connecting Tubule	CL:4030020	kidney connecting tubule alpha-intercalated cell	Connecting Tubule Intercalated Cell Type A	HGNC:11027, HGNC:11068, HGNC:14467, HGNC:639, HGNC:8076	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
UBERON:0005097	renal connecting tubule	Connecting Tubule	CL:4030021	kidney connecting tubule beta-intercalated cell	Intercalated Cell Type B	HGNC:11035, HGNC:23616, HGNC:6093, HGNC:8818	DOI:10.1038/s41467-019-10861-2|DOI:10.1038/s41467-019-10861-2|DOI:10.1681/ASN.2020010071|PMID:31249312|PMCID:PMC6597610|PMID:32358040
