Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000786	plasma cell	Plasma Cell	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:6148, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:5541, HGNC:6119	NoDOI|DOI:10.1002/eji.200425442|DOI:10.1186/s13059-019-1906-x
UBERON:0001266	splenic cord	Splenic Cord	CL:0000786	plasma cell	Plasma Cell	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:6148, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI|DOI:10.1002/eji.200425442|DOI:10.1186/s13059-019-1906-x
UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	CL:0000787	memory B cell	Memory-Like B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:5541	DOI:10.1007/s00418-013-1172-z|DOI:10.1186/s13059-019-1906-x
UBERON:0004041	spleen primary B follicle	Primary Follicle	CL:0000787	memory B cell	Memory B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:11922, HGNC:5480, HGNC:5541	DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000787	memory B cell	Memory B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:11922, HGNC:5480, HGNC:5541	DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x
UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	CL:0000788	naive B Cell	Naive B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:5480, HGNC:5541	DOI:10.1111/imm.12469|DOI:10.1007/s00418-013-1172-z|DOI:10.1186/s13059-019-1906-x
UBERON:0004041	spleen primary B follicle	Primary Follicle	CL:0000788	naive B cell	Naive B Cell	HGNC:3612, HGNC:5480, HGNC:6015, HGNC:11648, HGNC:2428, HGNC:7315, HGNC:5480	DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0000798	gamma-delta T cell	Gamma/Delta T cells	HGNC:3619, HGNC:12287, HGNC:1674, HGNC:12271, HGNC:12252	DOI:10.1016/j.immuni.2016.07.007|DOI:10.1186/s13059-019-1906-x
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000818	transitional stage B cell	Transitional Immature B Cells	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:3612	DOI:10.1093/intimm/14.2.157|DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x
UBERON:0005196	spleen germinal center	Germinal Center	CL:0000844	germinal center B cell	Germinal Center B Cell	HGNC:13203, HGNC:7315, HGNC:11922, HGNC:5480, HGNC:7107	DOI:10.1371/journal.pone.0229778|DOI:10.1111/j.1365-2559.1986.tb02482.x|DOI:10.1111/j.1365-2559.1985.tb02841.x|DOI:10.1186/s13059-019-1906-x
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000845	marginal zone B cell of spleen	Superficial Zone B Cell	HGNC:1636, HGNC:1637, HGNC:5541, HGNC:6018, HGNC:1636, HGNC:7315, HGNC:2336, HGNC:3612, HGNC:11922, HGNC:5480, HGNC:5541	DOI:10.1111/imm.12469|DOI:10.1182/blood-2004-01-0346|DOI:10.1182/blood-2004-01-0346
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000872	splenic marginal zone macrophage	Macrophage	HGNC:613, HGNC:1690, HGNC:1693, HGNC:1631	DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x
UBERON:0001266	splenic cord	Splenic Cord	CL:0000874	splenic red pulp macrophage	Red Pulp Macrophage	HGNC:613, HGNC:1690, HGNC:1693, HGNC:1631	NoDOI|DOI:10.1182/bloodadvances.2017015008|DOI:10.1186/s13059-019-1906-x
UBERON:0004041	spleen primary B follicle	Primary Follicle	CL:0000876	splenic white pulp macrophage	Macrophage	HGNC:613, HGNC:1690, HGNC:1693	DOI:10.1111/imm.12469|DOI:10.1007/s00418-011-0799-x|DOI:10.1186/s13059-019-1906-x
UBERON:0005196	spleen germinal center	Germinal Center	CL:0000877	splenic tingible body macrophage	Tingible Body Macrophage	HGNC:613, HGNC:1690, HGNC:1693	DOI:10.1007/s00418-011-0799-x|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0000897	CD4-positive, alpha-beta memory T cell	CD4+ Memory T Cell	HGNC:1674, HGNC:1678, HGNC:1706, HGNC:1674, HGNC:1678, HGNC:11922, HGNC:9666	DOI:10.1111/j.1365-2362.2006.01626.x|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0000909	CD8-positive, alpha-beta memory T cell	Non-Cytotoxic CD8+ Memory T Cell	HGNC:1674, HGNC:1678, HGNC:1706, HGNC:1674, HGNC:1706, HGNC:11922, HGNC:9666	DOI:10.1111/j.1365-2362.2006.01626.x|DOI:10.1186/s13059-019-1906-x
UBERON:0001266	splenic cord	Splenic Cord	CL:0000909	CD8-positive, alpha-beta memory T cell	Memory CD8+ T Cell	HGNC:1674, HGNC:1678, HGNC:1706, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:9666	DOI:10.1126/sciimmunol.aau6085|DOI:10.1186/s13059-019-1906-x
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0000972	class switched memory B cell	Switched B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315, HGNC:11922, HGNC:5480, HGNC:5541	DOI:10.1007/s00418-013-1172-z|DOI:10.1007/s00418-020-01924-3|DOI:10.1186/s13059-019-1906-x
UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	CL:0000972	class switched memory B cell	Switched B Cell	HGNC:1633, HGNC:1698, HGNC:7315, HGNC:7315	DOI:10.1007/s00418-013-1172-z|DOI:10.1186/s13059-019-1906-x
UBERON:0005196	spleen germinal center	Germinal Center	CL:0000980	plasmablast	Plasmablast	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI|DOI:10.1002/eji.200425442|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0000980	plasmablast	Plasmablast	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:5541, HGNC:6119	NoDOI|DOI:10.1002/eji.200425442|DOI:10.1186/s13059-019-1906-x
UBERON:0001266	splenic cord	Splenic Cord	CL:0000980	plasmablast	Plasmablast	HGNC:5525, HGNC:5541, HGNC:5713, HGNC:10658, HGNC:12801, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:1698, HGNC:10658, HGNC:2561, HGNC:6119	NoDOI|DOI:10.1186/s13059-019-1906-x
UBERON:0001266	splenic cord	Splenic Cord	CL:0001055	CD14-positive, CD16-low monocyte	Monocytes	HGNC:1628, HGNC:3623, HGNC:2464, HGNC:6149, HGNC:1628, HGNC:3619, HGNC:3613	DOI:10.1182/bloodadvances.2017015008|DOI:10.1186/s13059-019-1906-x
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0001055	CD14-positive, CD16-low monocyte	Monocytes	HGNC:1628, HGNC:3623, HGNC:2464, HGNC:6149, HGNC:1628, HGNC:3619, HGNC:3613	DOI:10.1182/bloodadvances.2017015008|DOI:10.3389/fimmu.2019.01642|DOI:10.1186/s13059-019-1906-x
UBERON:0001266	splenic cord	Splenic Cord	CL:0001056	dendritic cell, human	Dendritic Cell	HGNC:6152	NoDOI
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:13258, HGNC:6012, HGNC:6152, HGNC:6012, HGNC:13258, HGNC:8004	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:13258, HGNC:6012, HGNC:6152, HGNC:6012, HGNC:13258, HGNC:8004	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0001058	plasmacytoid dendritic cell, human	Plasmacytoid Dendritic Cell	HGNC:13258, HGNC:6012, HGNC:6152, HGNC:6012, HGNC:13258, HGNC:8004	DOI:10.4049/jimmunol.1002632|DOI:10.1111/imm.12469|DOI:10.1186/s13059-019-1906-x
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:0001078	group 3 innate lymphoid cell, human	Innate Lymphoid Cell (Type 3)	HGNC:348, HGNC:5361, HGNC:10260, HGNC:7656, HGNC:16892, HGNC:6342, HGNC:6024, HGNC:6373, HGNC:6732	DOI:10.1038/ni.2830|DOI:10.1186/s13059-019-1906-x
UBERON:0005196	spleen germinal center	Germinal Center	CL:0002038	T follicular helper cell	T Follicular Helper Cell	HGNC:1060, HGNC:5351, HGNC:8760, HGNC:1673, HGNC:1678, HGNC:1694, HGNC:1060, HGNC:5351, HGNC:8760	DOI:10.1182/blood-2014-03-563445|DOI:10.1186/s13059-019-1906-x
UBERON:0001473	lymphatic vessel	Lymphatic Vessels	CL:0002138	endothelial cell of lymphatic vessel	Lymphatic Endothelium Cell	HGNC:8823, HGNC:29602, HGNC:14687, HGNC:29602, HGNC:9459, HGNC:12726	DOI:10.1369/jhc.4A6514.2005|NoDOI|GarrafaE,TraininiL,BenettiA,SabaE,FezzardiL,LorussoB,BorghettiP,BottioT,CeriE,PortolaniN,BonardlliS,GiuliniSM,AnnibaleG,CorradiA,ImbertiL,CarusoA|Isolation,purification,andheterogeneityofhumanlymphaticendothelialcellsfromdifferenttissues|Lymphology|2005Dec;38(4):159-66|PMID:16515224|
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0002394	myeloid dendritic cell cDC1	cDC1 myeloid dendritic cell	HGNC:26705, HGNC:1625, HGNC:6152, HGNC:11784	DOI:10.4049/jimmunol.1002632|DOI:10.1046/j.1365-2567.1997.00328.x|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0002394	myeloid dendritic cell cDC1	cDC1 myeloid dendritic cell	HGNC:26705, HGNC:1625, HGNC:6152, HGNC:11784	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0002399	myeloid dendritic cell cDC2	cDC2 myeloid dendritic cell	HGNC:1636, HGNC:16916, HGNC:1636, HGNC:6152, HGNC:9662	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0002399	myeloid dendritic cell cDC2	cDC2 myeloid dendritic cell	HGNC:1636, HGNC:16916, HGNC:1636, HGNC:6152, HGNC:9662	DOI:10.4049/jimmunol.1002632|DOI:10.1186/s13059-019-1906-x
UBERON:0003713	splenic vein	Splenic Vein	CL:0002543	vein endothelial cell	Blood Endothelial Cells	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784, HGNC:8823	DOI:10.1007/s00418-007-0320-8|DOI:10.1016/j.aanat.2019.05.004|DOI10.1182/bloodadvances.2017015073
UBERON:0005196	spleen germinal center	Germinal Center	CL:0009113	T follicular regulatory cell	T Follicular Regulatory Cell	HGNC:1060, HGNC:6106, HGNC:6008, HGNC:8760, HGNC:1674, HGNC:1678, HGNC:6008, HGNC:1060, HGNC:6106, HGNC:8760	DOI:10.1371/journal.pone.0140978
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0011031	monocyte-derived dendritic cell	Monocyte-Derived DC	HGNC:6152, HGNC:3619	DOI:10.4049/jimmunol.1002632
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0011031	monocyte-derived dendritic cell	Monocyte-Derived DC	HGNC:6152, HGNC:3619	DOI:10.4049/jimmunol.1002632
UBERON:0001194	splenic artery	Splenic Artery	CL:1000413	endothelial cell of artery	Blood Endothelial Cells	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784, HGNC:8823	DOI:10.1007/s00418-007-0320-8|DOI:10.1016/j.aanat.2019.05.004|DOI10.1182/bloodadvances.2017015073
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:1000489	reticular cell of splenic cord	Fibroblastic Reticular Cell (FRC)	HGNC:1118, HGNC:1318, HGNC:10620, HGNC:1037, HGNC:2545, HGNC:7098, HGNC:10639, HGNC:3357, HGNC:6765, HGNC:7036, HGNC:10639, HGNC:6765	DOI:10.1111/imm.12469|DOI:10.1038/s41467-019-09728-3
UBERON:0001266	splenic cord	Splenic Cord	CL:1000489	reticular cell of splenic cord	Red Pulp Reticular Cell	HGNC:5344, HGNC:10672, HGNC:2770, HGNC:6139, HGNC:6140, HGNC:6141, HGNC:6153, HGNC:8803, HGNC:8804	DOI:10.1111/imm.12469|DOI:10.1038/nri2588
UBERON:0013132	Penicillar Arteriole	Penicillar Arteriole	CL:2000053	splenic endothelial cell	Splenic endothelial cell	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784, HGNC:8823	DOI:10.1111/imm.12469|DOI:10.1111/j.1365-2559.1986.tb02482.x|DOI:10.1111/j.1365-2559.1985.tb02841.x|DOI10.1182/bloodadvances.2017015073
UBERON:0001251	Marginal Zone of Spleen	Superficial Zone	CL:2000053	splenic endothelial cell	Splenic endothelial cell	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:8823	DOI:10.1111/imm.12469|DOI:10.1016/j.aanat.2019.05.004|DOI10.1182/bloodadvances.2017015073
UBERON:0010400	Spleen Trabecular Vein	Spleen Trabecular Vein	CL:2000053	splenic endothelial cell	Splenic endothelial cell	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784	DOI:10.1007/s00418-007-0320-8|DOI10.1182/bloodadvances.2017015073
UBERON:0010399	Spleen Trabecular Artery	Spleen Trabecular Artery	CL:2000053	splenic endothelial cell	Splenic endothelial cell	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784	DOI:10.1007/s00418-007-0320-8|DOI:10.1016/j.aanat.2019.05.004|DOI10.1182/bloodadvances.2017015073
UBERON:0003713	splenic vein	Splenic Vein	CL:2000053	splenic endothelial cell	Splenic endothelial cell	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784, HGNC:8823	DOI:10.1007/s00418-007-0320-8|DOI10.1182/bloodadvances.2017015073
UBERON:0001194	Splenic Artery	Splenic Artery	CL:2000053	splenic endothelial cell	Splenic endothelial cell	HGNC:1662, HGNC:8823, HGNC:12726, HGNC:1662, HGNC:11784, HGNC:8823	DOI:10.1111/imm.12469|DOI:10.1111/j.1365-2559.1986.tb02482.x|DOI:10.1111/j.1365-2559.1985.tb02841.x|DOI10.1182/bloodadvances.2017015073
