Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References
UBERON:0000088	trophoblast	chorionic ectoderm (from chorionic plate)	CL:0000525	syncytiotrophoblast cell	syncytiotrophoblast (STB)	HGNC:1886, HGNC:2440, HGNC:3236, HGNC:6445, HGNC:9521	DOI:10.1146/annurev.bi.50.070181.002341|doi:10.1056/NEJM197007232830408|doi:10.1007/BF01628222|DOI:10.1016/j.jim.2003.03.001|DOI:10.1053/plac.2000.0559|doi.org/10.1095/biolreprod.106.055244|doi.org/10.1016/S0143-4004(05)80438-2|doi.org/10.1016/S0143-4004(05)80438-2
UBERON:0002066	umbilical vein	umbilical vein	CL:0000669	pericyte	pericytes	HGNC:130, HGNC:2466, HGNC:2770, HGNC:8804	DOI:10.1016/0014-4800(90)90037-e|DOI:10.1007/s00441-003-0745-x|doi:10.1038/ng.2007.6.|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x
UBERON:0001310	umbilical artery	umbilical arteries	CL:0000669	pericyte cell	pericytes	HGNC:130, HGNC:2466, HGNC:2770, HGNC:8804	DOI:10.1016/0014-4800(90)90037-e|DOI:10.1007/s00441-003-0745-x|doi:10.1038/ng.2007.6.|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x
UBERON:0007106	chorionic villus	chorionic villous	CL:0000669	pericyte	pericytes	HGNC:130, HGNC:2466, HGNC:2770, HGNC:8804	DOI:10.1016/0014-4800(90)90037-e|DOI:10.1007/s00441-003-0745-x|doi:10.1038/ng.2007.6.|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x
UBERON:0004027	chorionic plate	chorionic plate	CL:0000669	pericyte	pericytes	HGNC:130, HGNC:2466, HGNC:2770, HGNC:8804	DOI:10.1016/0014-4800(90)90037-e|DOI:10.1007/s00441-003-0745-x|doi:10.1038/ng.2007.6.|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x|DOI:10.1007/s00441-003-0745-x
UBERON:0002337	endometrial stroma	endometrial stroma	CL:0000815	regulatory T cell	regulatory T cell	HGNC:6106	DOI:10.1038/ni904
UBERON:0002337	endometrial stroma	endometrial stroma	CL:0000910	cytotoxic T cell	cytotoxic T cell	HGNC:1653, HGNC:1706	PMID:1672332|PMID:7579453|PMID:1672332|PMID:7579453
UBERON:0002450	decidua	decidua	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelial cell	HGNC:29602, HGNC:8823	doi.org/10.1371/journal.pone.0169849|doi.org/10.1371/journal.pone.0169849|doi.org/10.1371/journal.pone.0169849
UBERON:0002337	endometrial stroma	endometrial stroma	CL:0002255	stromal cell of endometrium	endometrial stromal cell	HGNC:11801, HGNC:1681, HGNC:3349, HGNC:7154	doi:10.3390/cells1041061|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod51.4.739|DOI:10.1095/biolreprod.108.075226|doi.org/10.1182/blood.V74.2.751.751|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1093/humrep/den051|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod.108.075226|doi:10.1016/s1472-6483(10)61745-2
UBERON:0003254	amniotic ectoderm	amniotic ectoderm	CL:0002536	epithelial cell of amnion	amnion epithelial cell (AEC)	HGNC:11195, HGNC:6445, HGNC:9221	DOI:10.1016/j.jim.2003.03.001|DOI:10.1053/plac.2000.0559|doi.org/10.1095/biolreprod.106.055244|doi:10.1016/j.jri.2009.02.007|doi:10.1371/journal.pone.0146082|doi:10.1016/j.jri.2009.02.007|doi:10.1371/journal.pone.0146082|doi:10.1016/j.jri.2009.02.007|doi:10.17772/gp/1673|doi:10.1371/journal.pone.0146082
UBERON:0003265	chorionic mesenchyme	chorionic mesoderm	CL:0002541	chorionic membrane mesenchymal stem cell	chorionic mesenchymal stromal cell (CMSC)	HGNC:11801, HGNC:1681, HGNC:3349, HGNC:7656, HGNC:8021	doi:10.3390/cells1041061|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod51.4.739|DOI:10.1095/biolreprod.108.075226|doi.org/10.1182/blood.V74.2.751.751|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1093/humrep/den051|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|doi:10.5966/sctm.2015-0022|doi:10.1016/j.jcyt.2017.03.001|PMID:1697563|PMID:1697563
UBERON:0003422	mesenchyme of umbilical cord	mesenchyme of umbilical cord (Wharton's jelly)	CL:0002568	mesenchymal stem cell of Wharton's jelly	mesenchymal stromal cell of Wharton's jelly	HGNC:11801, HGNC:1681, HGNC:3349, HGNC:8021	doi:10.3390/cells1041061|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod51.4.739|DOI:10.1095/biolreprod.108.075226|doi.org/10.1182/blood.V74.2.751.751|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1093/humrep/den051|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1
UBERON:0015172	endometrial blood vessel	decidual blood vessel	CL:0008036	extravillous trophoblast	extravillous trophoblast (endovascular)	HGNC:1764, HGNC:4964, HGNC:6445, HGNC:6934	doi.org/10.1016/0198-8859(93)90138-Q|DOI:10.1016/j.jim.2003.03.001|DOI:10.1053/plac.2000.0559|doi.org/10.1095/biolreprod.106.055244|PMID:8804361|doi:10.1155/2021/6662201|doi:10.1093/humrep/dem265|doi:10.1172/JCI119387|PMID:8804361
UBERON:0000088	trophoblast	chorionic ectoderm (from chorion membrane)	CL:0008036	extravillous trophoblast	extravillous trophoblast (EVT)	HGNC:19254, HGNC:4964, HGNC:6445, HGNC:6934	doi.org/10.1016/0198-8859(93)90138-Q|DOI:10.1016/j.jim.2003.03.001|DOI:10.1053/plac.2000.0559|doi.org/10.1095/biolreprod.106.055244|PMID:8804361|doi:10.1155/2021/6662201|doi:10.1093/humrep/dem265|DOI:10.1242/dev.148932|PMID:8804361
UBERON:0002451	endometrial gland	endometrial gland	CL:0009084	epithelial cell of endometrial gland	endometrial epithelial cell	HGNC:11529, HGNC:4015, HGNC:6427, HGNC:6436	DOI:10.1177/1933719118756745|DOI:10.1177/1933719118756745|doi:10.1186/s13287-018-0962-6|DOI:10.1093/humrep/det285
UBERON:0003262	amniotic mesoderm	amniotic mesoderm	CL:2000061	placental amniotic mesenchymal stromal cell	amnion mesenchymal stromal cell (AMSC)	HGNC:11801, HGNC:1681, HGNC:3349, HGNC:8021	doi:10.3390/cells1041061|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod51.4.739|DOI:10.1095/biolreprod.108.075226|doi.org/10.1182/blood.V74.2.751.751|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1093/humrep/den051|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1|DOI:10.1095/biolreprod.108.075226|doi:10.3390/cells1041061|doi:10.5966/sctm.2015-0022|doi:10.3346/jkms.2012.27.8.857|doi:10.1016/j.jcyt.2017.03.001|doi:10.1186/s13287-017-0757-1
UBERON:0007106	chorionic villus	chorionic villous	CL:2000062	placental villus capillary endothelial cell	placental microvascular endothelial cells	HGNC:10477, HGNC:12726, HGNC:3468, HGNC:6934, HGNC:9864	PMID:8804361|doi:10.1155/2021/6662201|doi:10.1093/humrep/dem265|doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2|DOI:10.1093/oxfordjournals.humrep.a136040|doi.org/10.1016/j.ajog.2009.01.025|PMID:8804361
UBERON:0015172	endometrial blood vessel	decidual blood vessel	CL:2000091	endometrial microvascular endothelial cell	endometrial microvascular endothelial cell (EMEC)	HGNC:12726, HGNC:6934	PMID:8804361|doi:10.1155/2021/6662201|doi:10.1093/humrep/dem265|doi:10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2|DOI:10.1093/oxfordjournals.humrep.a136040|PMID:8804361
UBERON:0007106	chorionic villus	chorionic villous	CL:3000001	Hofbauer cell	Hofbauer cell (HC)	HGNC:1631, HGNC:1693, HGNC:3613	doi:10.1016/j.placenta.2007.11.003|DOI:10.1053/plac.2000.0559|PMID:8014121|PMID:8014121
