Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References
UBERON:8410041	venule of lymph node	Venule	CL:0000071	blood vessel endothelial cell	Blood Vessel Endothelial Cell	HGNC:1527, HGNC:10612, HGNC:1662, HGNC:1697, HGNC:1641, HGNC:30455, HGNC:4035, HGNC:16041, HGNC:17474, HGNC:5344, HGNC:14686, HGNC:4947, HGNC:4948, HGNC:4938, HGNC:4940, HGNC:6895, HGNC:13635, HGNC:9707, HGNC:11220, HGNC:8823, HGNC:1662, HGNC:8823, HGNC:1764, HGNC:3763, HGNC:29602, HGNC:9459	DOI:10.1371/journal.pone.0094781|DOI:10.1369/jhc.4A6514.2005|ParkSM,AngelCE,McIntoshJD,MansellC,ChenCJ,CebonJ,DunbarPR|Mappingthedistinctivepopulationsoflymphaticendothelialcellsindifferentzonesofhumanlymphnodes|PLoSOne|2014Apr14;94:e94781|doi:10|1371/journal|pone|0094781|Erratumin:PLoSOne|2014;98:e106814|Mansell,ClaudiaM[correctedtoMansell,ClaudiaJ]|PMID:24733110;PMCID:PMC3986404||PusztaszeriMP,SeelentagW,BosmanFT|ImmunohistochemicalexpressionofendothelialmarkersCD31,CD34,vonWillebrandfactor,andFli-1innormalhumantissues|JHistochemCytochem|2006Apr;544:385-95|doi:10|1369/jhc|4A6514|2005|Epub2005Oct18|PMID:16234507|
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0000084	T Cell	T Cell	HGNC:1673, HGNC:1678, HGNC:1706, HGNC:1675, HGNC:1678	NoDOI
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0000097	mast cell	Mast Cell	HGNC:6342, HGNC:14120, HGNC:12019, HGNC:7316, HGNC:6342, HGNC:12019	DOI:10.1016/j.iac.2014.01.005|DOI:10.1016/j.beha.2010.07.003.|DOI:10.3389/fimmu.2020.01234|HornyHP,SotlarK,ValentP|Mastocytosis:immunophenotypicalfeaturesofthetransformedmastcellsareuniqueamonghematopoieticcells|ImmunolAllergyClinNorthAm|2014May;342:315-21|doi:10|1016/j|iac|2014|01|005|PMID:24745676;PMCID:PMC5798580||ValentP,Cerny-ReitererS,HerrmannH,MirkinaI,GeorgeTI,SotlarK,SperrWR,HornyHP|Phenotypicheterogeneity,noveldiagnosticmarkers,andtargetexpressionprofilesinnormalandneoplastichumanmastcells|BestPractResClinHaematol|2010Sep;233:369-78|doi:10|1016/j|beha|2010|07|003|Epub2010Aug12|PMID:21112036||PalS,NathS,MeiningerCJ,GashevAA|EmergingRolesofMastCellsintheRegulationofLymphaticImmuno-Physiology|FrontImmunol|2020Jun17;11:1234|doi:10|3389/fimmu|2020|01234|PMID:32625213;PMCID:PMC7311670|
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0000097	mast cell	Mast Cell	HGNC:6342, HGNC:7316, HGNC:12019, HGNC:14120, HGNC:6342, HGNC:12019	DOI:10.1016/j.iac.2014.01.005|DOI:10.1016/j.beha.2010.07.003.|DOI:10.3389/fimmu.2020.01234|HornyHP,SotlarK,ValentP|Mastocytosis:immunophenotypicalfeaturesofthetransformedmastcellsareuniqueamonghematopoieticcells|ImmunolAllergyClinNorthAm|2014May;342:315-21|doi:10|1016/j|iac|2014|01|005|PMID:24745676;PMCID:PMC5798580||ValentP,Cerny-ReitererS,HerrmannH,MirkinaI,GeorgeTI,SotlarK,SperrWR,HornyHP|Phenotypicheterogeneity,noveldiagnosticmarkers,andtargetexpressionprofilesinnormalandneoplastichumanmastcells|BestPractResClinHaematol|2010Sep;233:369-78|doi:10|1016/j|beha|2010|07|003|Epub2010Aug12|PMID:21112036||PalS,NathS,MeiningerCJ,GashevAA|EmergingRolesofMastCellsintheRegulationofLymphaticImmuno-Physiology|FrontImmunol|2020Jun17;11:1234|doi:10|3389/fimmu|2020|01234|PMID:32625213;PMCID:PMC7311670|
UBERON:0002194	capsule of lymph node	Capsule	CL:0000186	myofibroblast cell	Myofibroblast	HGNC:130, HGNC:2197, HGNC:2201, HGNC:2197, HGNC:2201, HGNC:3327, HGNC:2770, HGNC:130, HGNC:12692	NoDOI|NoDOI|NoDOI|Toccanier-PelteMF,SkalliO,KapanciY,GabbianiG|Characterizationofstromalcellswithmyoidfeaturesinlymphnodesandspleeninnormalandpathologicconditions|AmJPathol|1987Oct;1291:109-18|PMID:3310649;PMCID:PMC1899700|
UBERON:0002195	trabecula of lymph node	Trabeculae	CL:0000186	myofibroblast cell	Myofibroblast	HGNC:130, HGNC:2197, HGNC:2201, HGNC:2197, HGNC:2201, HGNC:3327, HGNC:2770, HGNC:130, HGNC:12692	NoDOI|DOI:10.1002/ar.1091830404|FolseDS,BeathardGA,GranholmNA|Smoothmuscleinlymphnodecapsuleandtrabeculae|AnatRec|1975Dec;1834:517-21|doi:10|1002/ar|1091830404|PMID:1200408|
UBERON:8410074	lymph node paracortical sinus	Paracortical Sinus	CL:0000235	macrophage	Macrophage	HGNC:1678, HGNC:1628, HGNC:4947, HGNC:6152, HGNC:1628, HGNC:1693, HGNC:1631, HGNC:11127, HGNC:7228, HGNC:1641	DOI:10.1182/blood-2008-06-165266|DOI:10.1097/01.pas.0000157940.80538.ec|DOI:10.1053/j.semdp.2017.11.002|AngelCE,ChenCJ,HorlacherOC,WinklerS,JohnT,BrowningJ,MacGregorD,CebonJ,DunbarPR|Distinctivelocalizationofantigen-presentingcellsinhumanlymphnodes|Blood|2009Feb5;1136:1257-67|doi:10|1182/blood-2008-06-165266|Epub2008Nov5|PMID:18987360;PMCID:PMC2687552||NguyenTT,SchwartzEJ,WestRB,WarnkeRA,ArberDA,NatkunamY|ExpressionofCD163hemoglobinscavengerreceptorinnormaltissues,lymphomas,carcinomas,andsarcomasislargelyrestrictedtothemonocyte/macrophagelineage|AmJSurgPathol|2005May;295:617-24|doi:10|1097/01|pas|0000157940|80538|ec|PMID:15832085||EganC,JaffeES|Non-neoplastichistiocyticanddendriticcelldisordersinlymphnodes|SeminDiagnPathol|2018Jan;351:20-33|doi:10|1053/j|semdp|2017|11|002|Epub2017Nov3|PMID:29150219;PMCID:PMC5803315|
UBERON:0010395	lymph node primary follicle	Primary Follicle	CL:0000235	macrophage	Macrophage	HGNC:1678, HGNC:1628, HGNC:4947, HGNC:6152, HGNC:6149, HGNC:1693, HGNC:11127	DOI:10.1111/cas.13137|KomoharaY,OhnishiK,TakeyaM|PossiblefunctionsofCD169-positivesinusmacrophagesinlymphnodesinanti-tumorimmuneresponses|CancerSci|2017Mar;1083:290-295|doi:10|1111/cas|13137|Epub2017Mar7|PMID:28002629;PMCID:PMC5378284|
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0000235	macrophage	Macrophage	HGNC:1678, HGNC:1628, HGNC:4947, HGNC:6152, HGNC:1628, HGNC:1693, HGNC:7228, HGNC:1641, HGNC:6895	DOI:10.1182/blood-2008-06-165266|AngelCE,ChenCJ,HorlacherOC,WinklerS,JohnT,BrowningJ,MacGregorD,CebonJ,DunbarPR|Distinctivelocalizationofantigen-presentingcellsinhumanlymphnodes|Blood|2009Feb5;1136:1257-67|doi:10|1182/blood-2008-06-165266|Epub2008Nov5|PMID:18987360;PMCID:PMC2687552|
UBERON:0009744	lymph node medullary sinus	Medullary Sinus	CL:0000235	macrophage	Macrophage	HGNC:1678, HGNC:1628, HGNC:4947, HGNC:6152, HGNC:6149, HGNC:1693, HGNC:11127	DOI:10.1182/blood.v97.1.288|DOI:10.1182/blood-2008-06-165266|HartnellA,SteelJ,TurleyH,JonesM,JacksonDG,CrockerPR|Characterizationofhumansialoadhesin,asialicacidbindingreceptorexpressedbyresidentandinflammatorymacrophagepopulations|Blood|2001Jan1;971:288-96|doi:10|1182/blood|v97|1|288|PMID:11133773||AngelCE,ChenCJ,HorlacherOC,WinklerS,JohnT,BrowningJ,MacGregorD,CebonJ,DunbarPR|Distinctivelocalizationofantigen-presentingcellsinhumanlymphnodes|Blood|2009Feb5;1136:1257-67|doi:10|1182/blood-2008-06-165266|Epub2008Nov5|PMID:18987360;PMCID:PMC2687552|
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0000236	B cell	B Cell	HGNC:1633, HGNC:7315, HGNC:4947, HGNC:7315, HGNC:1698	NODOI|DOI:10.1038/s41573-020-00092-2|HsuSM,JaffeES|PhenotypicexpressionofB-lymphocytes|2|Immunoglobulinexpressionofgerminalcentercells|AmJPathol|1984Mar;1143:396-402|PMID:6364822;PMCID:PMC1900414||LeeDSW,RojasOL,GommermanJL|Bcelldepletiontherapiesinautoimmunedisease:advancesandmechanisticinsights|NatRevDrugDiscov|2020Dec15:1–21|doi:10|1038/s41573-020-00092-2|Epubaheadofprint|PMID:33324003;PMCID:PMC7737718|
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0000236	B cell	B Cell	HGNC:1633, HGNC:7315, HGNC:4947, HGNC:1633, HGNC:7315, HGNC:1698	NoDOI
UBERON:0010395	lymph node primary follicle	Primary Follicle	CL:0000442	follicular dendritic cell	Follicular Dendritic Cell	HGNC:2336, HGNC:10639, HGNC:3614, HGNC:6765, HGNC:7036, HGNC:12663, HGNC:2336, HGNC:3618, HGNC:2334, HGNC:10639, HGNC:1697, HGNC:5344, HGNC:29602, HGNC:12663	DOI:10.1016/j.smim.2007.12.001|DOI:10.1097/PAI.0b013e318183a8e2|DOI:10.1016/j.ajpath.2010.12.039|AllenCD,CysterJG|Folliculardendriticcellnetworksofprimaryfolliclesandgerminalcenters:phenotypeandfunction|SeminImmunol|2008Feb;201:14-25|doi:10|1016/j|smim|2007|12|001|Epub2008Feb7|PMID:18261920;PMCID:PMC236679|MarseeDK,PinkusGS,HornickJL|PodoplaninD2-40isahighlyeffectivemarkeroffolliculardendriticcells|ApplImmunohistochemMolMorphol|2009Mar;172:102-7|doi:10|1097/PAI|0b013e318183a8e2|PMID:18838918||LinkA,HardieDL,FavreS,BritschgiMR,AdamsDH,SixtM,CysterJG,BuckleyCD,LutherSA|AssociationofT-zonereticularnetworksandconduitswithectopiclymphoidtissuesinmiceandhumans|AmJPathol|2011Apr;1784:1662-75|doi:10|1016/j|ajpath|2010|12|039|PMID:21435450;PMCID:PMC3070229|
UBERON:8410052	lymph node germinal center light zone	Light Zone	CL:0000442	follicular dendritic cell	Follicular Dendritic Cell	HGNC:2336, HGNC:10639, HGNC:3612, HGNC:3614, HGNC:6765, HGNC:7036, HGNC:12663, HGNC:2336, HGNC:3612, HGNC:3618, HGNC:2334, HGNC:10639, HGNC:1697, HGNC:5344, HGNC:29602, HGNC:12663	DOI:10.1016/j.smim.2007.12.001|DOI:10.1097/PAI.0b013e318183a8e2|DOI:10.1016/j.ajpath.2010.12.039|AllenCD,CysterJG|Folliculardendriticcellnetworksofprimaryfolliclesandgerminalcenters:phenotypeandfunction|SeminImmunol|2008Feb;201:14-25|doi:10|1016/j|smim|2007|12|001|Epub2008Feb7|PMID:18261920;PMCID:PMC236679|MarseeDK,PinkusGS,HornickJL|PodoplaninD2-40isahighlyeffectivemarkeroffolliculardendriticcells|ApplImmunohistochemMolMorphol|2009Mar;172:102-7|doi:10|1097/PAI|0b013e318183a8e2|PMID:18838918||LinkA,HardieDL,FavreS,BritschgiMR,AdamsDH,SixtM,CysterJG,BuckleyCD,LutherSA|AssociationofT-zonereticularnetworksandconduitswithectopiclymphoidtissuesinmiceandhumans|AmJPathol|2011Apr;1784:1662-75|doi:10|1016/j|ajpath|2010|12|039|PMID:21435450;PMCID:PMC3070229|
UBERON:8410067	lymph node interfollicular cortex	Interfollicular Cortex	CL:0000451	dendritic cell	Dendritic Cell	HGNC:6152, HGNC:11919, HGNC:1703, HGNC:4947, HGNC:6152, HGNC:11919, HGNC:1700, HGNC:1703, HGNC:1705, HGNC:1697, HGNC:5344	DOI:10.1016/S0002-94401061680-X|TakahashiK,KenjiA,NorihiroT,EisakuK,TakashiO,KazuhikoH,TadashiY,TadaatsuA|MorphologicalinteractionsofinterdigitatingdendriticcellswithBandTcellsinhumanmesentericlymphnodes|AmJPathol|2001Jul;1591:131-8|doi:10|1016/S0002-94401061680-X|PMID:11438461;PMCID:PMC1850413|
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0000451	dendritic cell	Dendritic Cell	HGNC:11919, HGNC:1703, HGNC:4947, HGNC:6152, HGNC:1697, HGNC:17635	DOI:10.1016/S0002-94401061694-X|DOI:10.1053/j.semdp.2017.11.002|SummersKL,HockBD,McKenzieJL,HartDN|Phenotypiccharacterizationoffivedendriticcellsubsetsinhumantonsils|AmJPathol|2001Jul;1591:285-95|doi:10|1016/S0002-94401061694-X|PMID:11438475;PMCID:PMC1850402||EganC,JaffeES|Non-neoplastichistiocyticanddendriticcelldisordersinlymphnodes|SeminDiagnPathol|2018Jan;351:20-33|doi:10|1053/j|semdp|2017|11|002|Epub2017Nov3|PMID:29150219;PMCID:PMC5803315|
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0000451	dendritic cell	Dendritic Cell	HGNC:6152, HGNC:11919, HGNC:1703, HGNC:4947, HGNC:11919, HGNC:1700, HGNC:1703, HGNC:1705, HGNC:5344, HGNC:1697, HGNC:10489	DOI:10.1016/S0002-94401061694-X|DOI:10.1053/j.semdp.2017.11.002|SummersKL,HockBD,McKenzieJL,HartDN|Phenotypiccharacterizationoffivedendriticcellsubsetsinhumantonsils|AmJPathol|2001Jul;1591:285-95|doi:10|1016/S0002-94401061694-X|PMID:11438475;PMCID:PMC1850402||EganC,JaffeES|Non-neoplastichistiocyticanddendriticcelldisordersinlymphnodes|SeminDiagnPathol|2018Jan;351:20-33|doi:10|1053/j|semdp|2017|11|002|Epub2017Nov3|PMID:29150219;PMCID:PMC5803315|
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0000545	T-helper 1 cell	Th1 cell	HGNC:1673, HGNC:6024, HGNC:5361, HGNC:1675, HGNC:1678, HGNC:1706, HGNC:1605, HGNC:1607, HGNC:4540, HGNC:11599	DOI:10.4049/jimmunol.1701025|NoDOI|KunickiMA,AmayaHernandezLC,DavisKL,BacchettaR,RoncaroloMG|IdentityandDiversityofHumanPeripheralThandTRegulatoryCellsDefinedbySingle-CellMassCytometry|JImmunol|2018Jan1;2001:336-346|doi:10|4049/jimmunol|1701025|Epub2017Nov27|PMID:29180490|
UBERON:8410067	lymph node interfollicular cortex	Interfollicular Cortex	CL:0000545	T-helper 1 cell	Th1 cell	HGNC:1673, HGNC:6024, HGNC:5361, HGNC:1675, HGNC:1678, HGNC:1706, HGNC:1605, HGNC:1607, HGNC:4540, HGNC:11599	DOI:10.4049/jimmunol.1701025|NoDOI|KunickiMA,AmayaHernandezLC,DavisKL,BacchettaR,RoncaroloMG|IdentityandDiversityofHumanPeripheralThandTRegulatoryCellsDefinedbySingle-CellMassCytometry|JImmunol|2018Jan1;2001:336-346|doi:10|4049/jimmunol|1701025|Epub2017Nov27|PMID:29180490|
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0000546	T-helper 2 cell	Th2 cell	HGNC:1673, HGNC:6024, HGNC:5361, HGNC:1675, HGNC:1678, HGNC:1706, HGNC:1605, HGNC:4502, HGNC:4540, HGNC:4172	DOI:10.4049/jimmunol.1701025|NoDOI|KunickiMA,AmayaHernandezLC,DavisKL,BacchettaR,RoncaroloMG|IdentityandDiversityofHumanPeripheralThandTRegulatoryCellsDefinedbySingle-CellMassCytometry|JImmunol|2018Jan1;2001:336-346|doi:10|4049/jimmunol|1701025|Epub2017Nov27|PMID:29180490|
UBERON:8410067	lymph node interfollicular cortex	Interfollicular Cortex	CL:0000546	T-helper 2 cell	Th2 cell	HGNC:1673, HGNC:6024, HGNC:5361, HGNC:1675, HGNC:1678, HGNC:1706, HGNC:1605, HGNC:4502, HGNC:4540, HGNC:4172	DOI:10.4049/jimmunol.1701025|NoDOI|KunickiMA,AmayaHernandezLC,DavisKL,BacchettaR,RoncaroloMG|IdentityandDiversityofHumanPeripheralThandTRegulatoryCellsDefinedbySingle-CellMassCytometry|JImmunol|2018Jan1;2001:336-346|doi:10|4049/jimmunol|1701025|Epub2017Nov27|PMID:29180490|
UBERON:8410067	lymph node interfollicular cortex	Interfollicular Cortex	CL:0000623	natural killer cell	Natural Killer Cell	HGNC:5361, HGNC:6378, HGNC:1675, HGNC:1674, HGNC:3619, HGNC:7656, HGNC:11935, HGNC:6378, HGNC:6342, HGNC:6024, HGNC:6378, HGNC:4234, HGNC:6374, HGNC:18788	NoDOI|DOI:10.1038/nri.2016.34|BjörkströmNK,LjunggrenHG,MichaëlssonJ|Emerginginsightsintonaturalkillercellsinhumanperipheraltissues|NatRevImmunol|2016Apr28;165:310-20|doi:10|1038/nri|2016|34|PMID:27121652|
