Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
cervical vertebra 2	vertebral bone 2	UBERON:0001093	transverse foramen of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	vertebral body of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 2	vertebral bone 2	UBERON:0001093	vertebral foramen of second cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 3	mammalian cervical vertebra 3	UBERON:0004612	vertebral body of third cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 4	mammalian cervical vertebra 4	UBERON:0004613	vertebral body of fourth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 5	mammalian cervical vertebra 5	UBERON:0004614	vertebral body of fifth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 6	mammalian cervical vertebra 6	UBERON:0004615	vertebral body of sixth cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
cervical vertebra 7	mammalian cervical vertebra 7	UBERON:0004616	vertebral body of seventh cervical vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 1	lumbar vertebra 1	UBERON:0004617	vertebral body of first lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 2	lumbar vertebra 2	UBERON:0004618	vertebral body of second lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 3	lumbar vertebra 3	UBERON:0004619	vertebral body of third lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 4	lumbar vertebra 4	UBERON:0004620	vertebral body of fourth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
lumbar vertebra 5	lumbar vertebra 5	UBERON:0004621	vertebral body of fifth lumbar vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	vertebral body of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 1	thoracic vertebra 1	UBERON:0004626	vertebral foramen of first thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 10	thoracic vertebra 10	UBERON:0004634	vertebral body of tenth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 11	thoracic vertebra 11	UBERON:0004635	vertebral body of eleventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 12	thoracic vertebra 12	UBERON:0004636	vertebral body of twelfth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 2	thoracic vertebra 2	UBERON:0004627	vertebral body of second thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 3	thoracic vertebra 3	UBERON:0004628	vertebral body of third thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 4	thoracic vertebra 4	UBERON:0004629	vertebral body of fourth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 5	thoracic vertebra 5	UBERON:0004630	vertebral body of fifth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 6	thoracic vertebra 6	UBERON:0004631	vertebral body of sixth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 7	thoracic vertebra 7	UBERON:0004632	vertebral body of seventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 8	thoracic vertebra 8	UBERON:0011050	vertebral body of eighth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 9	thoracic vertebra 9	UBERON:0004633	vertebral body of ninth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
