Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	posterior internal frontal artery	Perlmutter, D., & Rhoton, A. L., Jr. (1978). Microsurgical anatomy of the distal anterior cerebral artery, Journal of Neurosurgery, 49(2), 204-228. Retrieved Jan 14, 2021, from https://thejns.org/view/journals/j-neurosurg/49/2/article-p204.xml	10.3171/jns.1978.49.2.0204
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	superior parietal artery	Perlmutter, D., & Rhoton, A. L., Jr. (1978). Microsurgical anatomy of the distal anterior cerebral artery, Journal of Neurosurgery, 49(2), 204-228. Retrieved Jan 14, 2021, from https://thejns.org/view/journals/j-neurosurg/49/2/article-p204.xml	10.3171/jns.1978.49.2.0204
cavernous branch of internal carotid artery	Cavernous branch of internal carotid artery	FMA:49817	meningohypophyseal artery	https://en.wikipedia.org/wiki/Meningohypophyseal_artery	
meningohypophyseal artery			dorsal meningeal artery	https://en.wikipedia.org/wiki/Meningohypophyseal_artery	
meningohypophyseal artery			tentorial artery	https://en.wikipedia.org/wiki/Meningohypophyseal_artery	
internal carotid artery	internal carotid artery	UBERON:0001532	dural artery	Pravin Salunke, Apinderpreet Singh, Rajasekhar Rekhapalli, Dural Artery from Supraclinoid Internal Carotid Artery to Anterior Clinoid Process: Origin, Course, and Clinical Implications, World Neurosurgery, Volume 124, 2019, Pages e222-e225, ISSN 1878-8750.	10.1016/j.wneu.2018.12.071
inferior hypophyseal artery	inferior hypophysial artery	UBERON:0035492	capillary plexus of posterior pituitary gland	https://basicmedicalkey.com/endocrine-system-3/	
short portal vessel of pituitary gland	Hypophysial short portal vein	FMA:0327576	secondary capillary plexus of anterior pituitary gland #2	https://basicmedicalkey.com/endocrine-system-3/	
middle cerebral artery	middle cerebral artery	UBERON:0001627	angular branch of middle cerebral artery	https://radiopaedia.org/articles/angular-artery-mcabranch	
middle cerebral artery	middle cerebral artery	UBERON:0001627	lateral lenticulostriate artery	https://radiopaedia.org/articles/lateral-lenticulostriate-arteries	
middle cerebral artery	middle cerebral artery	UBERON:0001627	middle temporal branch of middle cerebral artery	https://en.wikipedia.org/wiki/Middle_cerebral_artery	
middle cerebral artery	middle cerebral artery	UBERON:0001627	orbitofrontal branch of middle cerebral artery	https://en.wikipedia.org/wiki/Middle_cerebral_artery	
lacrimal artery	lacrimal artery	UBERON:0001622	zygomaticofacial artery	https://ranzcrpart1.fandom.com/wiki/Arterial_supply_to_brain:Ophthalmic_artery_and_branches	
lacrimal artery	lacrimal artery	UBERON:0001622	zygomaticotemporal artery	https://ranzcrpart1.fandom.com/wiki/Arterial_supply_to_brain:Ophthalmic_artery_and_branches	
superior hypophyseal artery	superior hypophysial artery	UBERON:0035404	external primary capillary plexus of median eminence	https://basicmedicalkey.com/endocrine-system-3/	
external primary capillary plexus of median eminence			internal primary capillary plexus of median eminence	https://basicmedicalkey.com/endocrine-system-3/	
long portal vessel of pituitary gland	Hypophysial long portal vein	FMA:0327575	secondary capillary plexus of anterior pituitary gland	https://basicmedicalkey.com/endocrine-system-3/	
left hepatic artery	left hepatic artery	UBERON:0015481	segmental branch of hepatic artery	https://www.sciencedirect.com/science/article/pii/S2211568413003781	
left hepatic artery	left hepatic artery	UBERON:0015481	segmental branch of hepatic artery	https://en.wikipedia.org/wiki/Liver_sinusoid	
segmental branch of hepatic artery			hepatic arteriole	https://en.wikipedia.org/wiki/Liver_sinusoid	
right hepatic artery	right hepatic artery	UBERON:0015482	right artery of caudate lobe	https://www.kenhub.com/en/library/anatomy/right-hepatic-artery	
dorsal pancreatic artery	Dorsal pancreatic artery	FMA:14787	transverse pancreatic artery	https://radiopaedia.org/articles/transverse-pancreatic-artery	
splenic artery	splenic artery	UBERON:0001194	inferior lobar artery of spleen	Gangadhara RP, Hemasankar C. Study on origin, course, branching pattern and morphometry of splenic artery and its branches supplying the spleen-a cadaveric study. International Journal of Current Research and Review. September 2014;6(18).	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	Gangadhara RP, Hemasankar C. Study on origin, course, branching pattern and morphometry of splenic artery and its branches supplying the spleen-a cadaveric study. International Journal of Current Research and Review. September 2014;6(18).	
lobar artery of spleen			segmental branch of lobar artery of spleen	Gangadhara RP, Hemasankar C. Study on origin, course, branching pattern and morphometry of splenic artery and its branches supplying the spleen-a cadaveric study. International Journal of Current Research and Review. September 2014;6(18).	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	https://en.wikipedia.org/wiki/Trabecular_arteries	
lobar artery of spleen			segmental branch of lobar artery of spleen	https://en.wikipedia.org/wiki/Trabecular_arteries	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	http://purl.obolibrary.org/obo/UBERON_0010401	
lobar artery of spleen			segmental branch of lobar artery of spleen	http://purl.obolibrary.org/obo/UBERON_0010401	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	Grossi CE, Lydyard PM. Spleen. Book chapter in Encyclopedia of Immunology (Second Edition). Editor Delves PJ. Elsevier. 1998, pp 2205-2208.	https://doi.org/10.1006/rwei.1999.0557.
lobar artery of spleen			segmental branch of lobar artery of spleen	Grossi CE, Lydyard PM. Spleen. Book chapter in Encyclopedia of Immunology (Second Edition). Editor Delves PJ. Elsevier. 1998, pp 2205-2208.	https://doi.org/10.1006/rwei.1999.0557.
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	http://purl.obolibrary.org/obo/UBERON_0013132	
lobar artery of spleen			segmental branch of lobar artery of spleen	http://purl.obolibrary.org/obo/UBERON_0013132	
pancreatic artery	Pancreatic artery	FMA:70471	interlobular artery of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
interlobular artery of pancreas			lobular artery of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
pancreatic artery	Pancreatic artery	FMA:70471	interlobular artery of pancreas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
interlobular artery of pancreas			lobular artery of pancreas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
lobular artery of pancreas			intralobular arteriole of pancreas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880211/	
lobular artery of pancreas			intralobular arteriole of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
intralobular arteriole of pancreas			lobular capillary of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
intralobular arteriole of pancreas			pancreatic islet afferent arteriole	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
intralobular arteriole of pancreas			periductal capillary of intercalated duct of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
intralobular arteriole of pancreas			periductal capillary of intralobular duct of panceas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
lobular artery of pancreas			periductal branch of lobular artery of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
periductal branch of lobular artery of pancreas			periductal arteriole of interlobular duct of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
periductal arteriole of interlobular duct of pancreas			periductal capillary of interlobular duct of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
interlobular artery of pancreas			periductal branch of interlobular artery of pancreas	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
periductal branch of interlobular artery of pancreas			periductal arteriole of accessory pancreatic duct	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
periductal arteriole of accessory pancreatic duct			periductal capillary of accessory pancreatic duct	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
periductal branch of interlobular artery of pancreas			periductal arteriole of main pancreatic duct	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
periductal arteriole of main pancreatic duct			periductal capillary of main pancreatic duct	https://www.flandershealth.us/chronic-pancreatitis/microcirculation-of-the-pancreas.html	
splenic artery	splenic artery	UBERON:0001194	superior lobar artery of spleen	Gangadhara RP, Hemasankar C. Study on origin, course, branching pattern and morphometry of splenic artery and its branches supplying the spleen-a cadaveric study. International Journal of Current Research and Review. September 2014;6(18).	
anterior lateral malleolar artery	Anterior lateral malleolar artery	FMA:43904	lateral supramalleolar artery	Nsaful, K., Gentil, S. 2020. The lateral supramalleolar flap as solution for lower leg, ankle and foot defects: a surgical case series. Bali Medical Journal 9(2): 572-576.	10.15562/bmj.v9i2.1812
anterior tibial artery	anterior tibial artery	UBERON:0001537	lateral calcaneal artery	https://pubmed.ncbi.nlm.nih.gov/9932327/	
popliteal artery	popliteal artery	UBERON:0002250	lateral sural artery	https://en.wikipedia.org/wiki/Sural_arteries	
popliteal artery	popliteal artery	UBERON:0002250	medial sural artery	https://en.wikipedia.org/wiki/Sural_arteries	
first plantar metatarsal artery	First plantar metatarsal artery	FMA:43959	first common plantar digital artery	https://radiopaedia.org/articles/arterial-supply-to-the-foot	
first plantar metatarsal artery	First plantar metatarsal artery	FMA:43959	medial proper plantar digital artery of first digit of foot	https://www.ncbi.nlm.nih.gov/books/NBK560912/	
plantar arch	Plantar arch	FMA:43942	first posterior perforating branch of plantar arch	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Perforating-branches3	
fourth plantar metatarsal artery	Fourth plantar metatarsal artery	FMA:43962	fourth common plantar digital artery	https://radiopaedia.org/articles/arterial-supply-to-the-foot	
second plantar metatarsal artery	Second plantar metatarsal artery	FMA:43960	second common plantar digital artery	https://radiopaedia.org/articles/arterial-supply-to-the-foot	
plantar arch	Plantar arch	FMA:43942	second posterior perforating branch of plantar arch	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Perforating-branches3	
third plantar metatarsal artery	Third plantar metatarsal artery	FMA:43961	third common plantar digital artery	https://radiopaedia.org/articles/arterial-supply-to-the-foot	
plantar arch	Plantar arch	FMA:43942	third posterior perforating branch of plantar arch	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Perforating-branches3	
lateral plantar artery	Lateral plantar artery	FMA:43926	superficial branch of lateral plantar artery	https://www.ncbi.nlm.nih.gov/books/NBK560912/	
superficial branch of lateral plantar artery			lateral proper plantar digital artery of fifth digit of foot	https://www.ncbi.nlm.nih.gov/books/NBK560912/	
posterior tibial artery	posterior tibial artery	UBERON:0001538	medial calcaneal artery	https://www.ncbi.nlm.nih.gov/books/NBK560912/	
prostatic artery	Prostatic part of inferior vesical artery	FMA:20966	seminal vesicle arterial branches of prostatic artery	Picel, A., Hsieh, T.C., Shapiro, R., Vezeridis, A., & Isaacson, A. (2019). Prostatic Artery Embolization for Benign Prostatic Hyperplasia: Patient Evaluation, Anatomy, and Technique for Successful Treatment RadioGraphics, 39(5), 1526-1548.	10.1148/rg.2019180195
common penile artery	common penile artery	UBERON:0008320	bulbourethral artery	https://en.wikipedia.org/wiki/Penile_artery	
common penile artery	common penile artery	UBERON:0008320	cavernosal artery	https://en.wikipedia.org/wiki/Penile_artery	
obturator artery	obturator artery	UBERON:0001314	posterior branch of obturator artery	https://en.wikipedia.org/wiki/Obturator_artery	
arcuate artery of uterus	helicine branch of uterine artery	UBERON:0015173	radial artery of uterus	https://en.wikipedia.org/wiki/Arcuate_vessels_of_uterus	
arcuate artery of uterus	helicine branch of uterine artery	UBERON:0015173	radial artery of uterus	https://en.wikipedia.org/wiki/Spiral_artery	
marginal artery of Drummond	Marginal colic artery	FMA:14824	vasa recta of colon	Kachlik, D., Baca, V., & Stingl, J. (2010). The spatial arrangement of the human large intestinal wall blood circulation. Journal of anatomy, 216(3), 335-343.	10.1111/j.1469-7580.2009.01199.x
vasa recta of colon			long branch of vasa recta of colon	Kachlik, D., Baca, V., & Stingl, J. (2010). The spatial arrangement of the human large intestinal wall blood circulation. Journal of anatomy, 216(3), 335-343.	10.1111/j.1469-7580.2009.01199.x
marginal artery of Drummond	Marginal colic artery	FMA:14824	vasa recta of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
vasa recta of colon			long branch of vasa recta of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
long branch of vasa recta of colon			submucosal artery of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
submucosal artery of colon			recurrent muscular branch of submucosal artery of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
submucosal artery of colon			submucosal arteriole of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
submucosal arteriole of colon			mucosal arteriole of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
mucosal arteriole of colon			mucosal capillary of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
long branch of vasa recta of colon			subserous artery of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
vasa recta of colon			short branch of vasa recta of colon	Kachlik, D., Baca, V., & Stingl, J. (2010). The spatial arrangement of the human large intestinal wall blood circulation. Journal of anatomy, 216(3), 335-343.	10.1111/j.1469-7580.2009.01199.x
vasa recta of colon			short branch of vasa recta of colon	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
short branch of vasa recta of colon			subserous artery of colon #2	Kachlik D, Baca V, Stingl J. The spatial arrangement of the human large intestinal wall blood circulation. J Anat. 2010 Mar;216(3):335-43. doi: 10.1111/j.1469-7580.2009.01199.x. PMID: 20447248; PMCID: PMC2829392.	10.1111/j.1469-7580.2009.01199.x
ascending branch of left colic artery	Ascending branch of left colic artery	FMA:14828	meandering mesenteric artery	https://www.kenhub.com/en/library/anatomy/left-colic-artery	
lumbar artery	lumbar artery	UBERON:0006636	segmental spinal artery #3	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
ileal artery	ileal artery	UBERON:0005628	vasa recta of ileum	https://en.wikipedia.org/wiki/Vasa_recta_(intestines)	
jejunal branches	jejunal artery	UBERON:0018255	jejunal arcade	https://radiopaedia.org/articles/jejunal-and-ileal-branches-of-the-superior-mesenteric-artery	
jejunal branches	jejunal artery	UBERON:0018255	jejunal arcade	https://en.wikipedia.org/wiki/Vasa_recta_(intestines)	
jejunal arcade			vasa recta of jejunum	https://en.wikipedia.org/wiki/Vasa_recta_(intestines)	
posterior intercostal artery	Posterior intercostal artery	FMA:4176	segmental spinal artery #4	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
deep palmar arch	Deep palmar arterial arch	FMA:22838	first palmar metacarpal artery	https://en.wikipedia.org/wiki/Palmar_metacarpal_arteries	
deep palmar arch	Deep palmar arterial arch	FMA:22838	second palmar metacarpal artery	https://en.wikipedia.org/wiki/Palmar_metacarpal_arteries	
deep palmar arch	Deep palmar arterial arch	FMA:22838	third palmar metacarpal artery	https://en.wikipedia.org/wiki/Palmar_metacarpal_arteries	
fourth dorsal metacarpal artery	Fourth dorsal metacarpal artery	FMA:0323597	lateral dorsal digital artery of fifth digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
fourth dorsal metacarpal artery	Fourth dorsal metacarpal artery	FMA:0323597	medial dorsal digital artery of fourth digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
second dorsal metacarpal artery	Second dorsal metacarpal artery	FMA:0323595	lateral dorsal digital artery of third digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
second dorsal metacarpal artery	Second dorsal metacarpal artery	FMA:0323595	medial dorsal digital artery of second digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
third dorsal metacarpal artery	Third dorsal metacarpal artery	FMA:0323596	lateral dorsal digital artery of fourth digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
third dorsal metacarpal artery	Third dorsal metacarpal artery	FMA:0323596	medial dorsal digital artery of third digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
first dorsal metacarpal artery	First dorsal metacarpal artery	FMA:22761	dorsal digital artery of first digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
first dorsal metacarpal artery	First dorsal metacarpal artery	FMA:22761	lateral dorsal digital artery of second digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
palmar carpal branch of radial artery	Palmar carpal branch of radial artery	FMA:22750	palmar carpal arterial arch	https://en.wikipedia.org/wiki/Palmar_carpal_arch	
princeps pollicis artery	Set of princeps pollicis artery	FMA:71534	lateral proper palmar digital artery of first digit of hand	https://www.ncbi.nlm.nih.gov/books/NBK546657/	
princeps pollicis artery	Set of princeps pollicis artery	FMA:71534	medial proper palmar digital artery of first digit of hand	https://www.ncbi.nlm.nih.gov/books/NBK546657/	
radialis indicis artery	Arteria radialis indicis	FMA:22763	lateral proper palmar digital artery of second digit of hand	https://radiopaedia.org/articles/radialis-indicis-artery	
radialis indicis artery	Arteria radialis indicis	FMA:22763	lateral proper palmar digital artery of second digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
lateral proper palmar digital artery of second digit of hand			dorsal branch of lateral proper palmar digital artery of second digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
dorsal carpal branch of ulnar artery	Dorsal carpal branch of ulnar artery	FMA:22820	medial dorsal digital artery of fifth digit of hand	https://www.hand.theclinics.com/article/S0749-0712(19)30087-3/fulltext#secsectitle0035	
lateral proper palmar digital artery of third digit of hand	Lateral proper palmar digital artery of middle finger	FMA:22857	dorsal branch of lateral proper palmar digital artery of third digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of second digit of hand	Medial proper palmar digital artery of index finger	FMA:23047	dorsal branch of medial proper palmar digital artery of second digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of fifth digit of hand	Fourth common palmar digital artery	FMA:85108	dorsal branch of medial proper palmar digital artery of fifth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
lateral proper palmar digital artery of fourth digit of hand	Lateral proper palmar digital artery of ring finger	FMA:85114	dorsal branch of lateral proper palmar digital artery of fourth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of third digit of hand	Medial proper palmar digital artery of middle finger	FMA:85111	dorsal branch of medial proper palmar digital artery of third digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
lateral proper palmar digital artery of fifth digit of hand	Lateral proper palmar digital artery of little finger	FMA:23048	dorsal branch of lateral proper palmar digital artery of fifth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
medial proper palmar digital artery of fourth digit of hand	Medial proper palmar digital artery of ring finger	FMA:23046	dorsal branch of medial proper palmar digital artery of fourth digit of hand	https://en.wikipedia.org/wiki/Proper_palmar_digital_arteries	
deep cervical artery	deep cervical artery	UBERON:0012321	segmental spinal artery #2	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	https://www.kenhub.com/en/library/anatomy/blood-supply-of-the-spinal-cord	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
segmental spinal artery			anterior segmental medullary artery	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	https://en.wikipedia.org/wiki/Artery_of_Adamkiewicz	
segmental spinal artery			posterior segmental medullary artery	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
anterior spinal artery	anterior spinal artery	UBERON:0005431	sulcal artery	https://radiopaedia.org/articles/sulcal-artery?lang=us	
common cochlear artery	Common cochlear artery	FMA:52242	main cochlear artery	https://www.vestib.com/arterial-supply.html	
common cochlear artery	Common cochlear artery	FMA:52242	posterior vestibular artery	https://www.vestib.com/arterial-supply.html	
vertebral artery	vertebral artery	UBERON:0001535	segmental spinal artery #5	https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/	
left circumflex artery	circumflex branch of left coronary artery	UBERON:0035422	posterolateral artery	https://radiopaedia.org/articles/circumflex-artery	
great saphenous vein	great saphenous vein	UBERON:0001363	anterior accessory saphenous vein	https://en.wikipedia.org/wiki/Anterior_accessory_saphenous_vein	
great saphenous vein	great saphenous vein	UBERON:0001363	posterior accessory saphenous vein	https://en.wikipedia.org/wiki/Great_saphenous_vein	
