s	slabel	user_slabel	o	olabel	user_olabel
CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte	UBERON:0000397	colonic epithelium	lymphocyte
CL:0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell	surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte	UBERON:0005636	caecum epithelium	epithelium
CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	UBERON:0000397	colonic epithelium	epithelium
CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	surface intraepithelial CD4-CD8- lymphocyte alpha/beta	UBERON:0000397	colonic epithelium	lymphocyte
CL:0002042	immature NK T cell stage IV	lymphatic endothelium	UBERON:0000055	vessel	vessel
CL:0002071	enterocyte of epithelium of large intestine	absorptive	UBERON:0000397	surface epithelium	epithelium
CL:0002071	enterocyte of epithelium of large intestine	absorptive	UBERON:0000397	colonic epithelium	epithelium
CL:0002071	enterocyte of epithelium of large intestine	absorptive	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0002071	enterocyte of epithelium of large intestine	absorptive	UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0007177	lamina propria	lamina propria
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0003331	submucosa of colon	submucosa
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0002439	myenteric plexus of Auerbach	myenteric plexus of Auerbach
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0012398	circular muscle layer	circular muscle layer
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0003329	submucosa of anal canal	submucosa
CL:0002138	endothelial cell of lymphatic vessel	ILF lymphatic endothelium	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0012375	subserosa	subserosa
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0011189	lamina propria of large intestine	lamina propria
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0004927	submucosa of cecum	submucosa
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0007177	lamina propria of mucosa of colon	lamina propria
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer
CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelium	UBERON:0005742	adventitia	adventitia
CL:0002144	capillary endothelial cell	capillary endothelium	UBERON:0007177	lamina propria	lamina propria
CL:0002144	capillary endothelial cell	capillary endothelium	UBERON:0003331	submucosa of colon	submucosa
CL:0002144	capillary endothelial cell	capillary endothelium	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa
CL:0002144	capillary endothelial cell	capillary endothelium	UBERON:0007177	lamina propria of mucosa of colon	lamina propria
CL:0002144	capillary endothelial cell	capillary endothelium	UBERON:0011189	lamina propria of large intestine	lamina propria
CL:0002292	type I cell of carotid body	glomus cell	UBERON:0000055	vessel	vessel
CL:0002573	Schwann cell	nerve	UBERON:0003331	submucosa of colon	submucosa
CL:0002573	Schwann cell	nerve/schwann cell	UBERON:0007177	lamina propria	lamina propria
CL:0002573	Schwann cell	nerve	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer
CL:0002573	Schwann cell	nerve/schwann cell	UBERON:0007177	lamina propria of mucosa of colon	lamina propria
CL:0002573	Schwann cell	nerve	UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach
CL:0002573	Schwann cell	nerve	UBERON:0005304	submucosal plexus of Henle	submucosal plexus of Henle
CL:0002573	Schwann cell	nerve	UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer
CL:0002573	Schwann cell	schwann cell	UBERON:0006134	nerve fiber	nerve
CL:0002573	Schwann cell	nerve	UBERON:0003329	submucosa of anal canal	submucosa
CL:0002573	Schwann cell	nerve	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa
CL:0002573	Schwann cell	nerve	UBERON:0005304	submucous nerve plexus	submucosal plexus of Henle
CL:0002573	Schwann cell	nerve	UBERON:0005304	submucous nerve plexus	intermediate layer
CL:0002573	Schwann cell	nerve	UBERON:0005304	submucous nerve plexus	submucosal plexus of Meissner
CL:0002573	Schwann cell	nerve	UBERON:0005742	adventitia	adventitia
CL:0002573	Schwann cell	nerve/schwann cell	UBERON:0011189	lamina propria of large intestine	lamina propria
CL:0002573	Schwann cell	nerve	UBERON:0005304	submucosal plexus of Meissner	submucosal plexus of Meissner
CL:0002573	Schwann cell	nerve	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer
CL:0002573	Schwann cell	nerve	UBERON:0002439	myenteric plexus of Auerbach	myenteric plexus of Auerbach
CL:0002573	Schwann cell	nerve	UBERON:0005304	intermediate layer	intermediate layer
CL:0002573	Schwann cell	nerve	UBERON:0012398	circular muscle layer	circular muscle layer
CL:0002573	Schwann cell	nerve	UBERON:0012375	subserosa	subserosa
CL:0002573	Schwann cell	nerve	UBERON:0004927	submucosa of cecum	submucosa
CL:0002576	perineural cell	perineurial cell	UBERON:0006134	nerve fiber	nerve
CL:0002652	endothelial cell of high endothelial venule	ILV high endothelial venule endothelium	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0002652		ILV high endothelial venule endothelium	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009009	paneth cell of colon	Paneth	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0009009	paneth cell of colon	Paneth	UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium
CL:0009009	paneth cell of colon	Paneth	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0009011	transit amplifying cell of colon	transient amplifying cell	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0009011	transit amplifying cell of colon	transient amplifying cell	UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium
CL:0009011	transit amplifying cell of colon	transient amplifying cell	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0009016	intestinal crypt stem cell of large intestine	epithelial stem cell	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0009016	intestinal crypt stem cell of large intestine	epithelial stem cell	UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium
CL:0009018	lymphocyte of large intestine lamina propria	CD4+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009018	lymphocyte of large intestine lamina propria	B cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	innate lymphoid cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	NK cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	NK cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009018	macrophage	CD8+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009018	lymphocyte of large intestine lamina propria	regulatory CD4+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009018	lymphocyte of large intestine lamina propria	CD8+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	CD8+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009018	lymphocyte of large intestine lamina propria	NK cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT) /lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	regulatory CD4+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	CD4+ T cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018		NK cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria
CL:0009018	lymphocyte of large intestine lamina propria	B cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0009018		B cell	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)
CL:0019032		tuft cell	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0019032	intestinal tuft cell	tuft cell	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium
CL:0019032		tuft cell	UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium
CL:1000279	smooth muscle cell of large intestine	muscle	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer
CL:1000279	smooth muscle cell of large intestine	muscle	UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer
CL:1000279	smooth muscle cell of large intestine	muscle	UBERON:0012398	circular muscle layer	circular muscle layer
CL:1000279	smooth muscle cell of large intestine	muscle	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer
CL:1000279	smooth muscle cell of large intestine	muscle	UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer
CL:1000321	large intestine crypt goblet cell	goblet	UBERON:0000397	colonic epithelium	epithelium
CL:1000321	large intestine crypt goblet cell	goblet	UBERON:0000397	surface epithelium	epithelium
CL:1000412	endothelial cell of arteriole	arteriole endothelial cell	UBERON:0006134	nerve fiber	vessel
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0004927	submucosa of cecum	submucosa
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0003331	submucosa of colon	submucosa
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0003329	submucosa of anal canal	submucosa
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0012398	circular muscle layer	circular muscle layer
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0012375	subserosa	subserosa
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0005742	adventitia	adventitia
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0002439	myenteric plexus of Auerbach	myenteric plexus of Auerbach
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer
CL:1000412	endothelial cell of arteriole	arteriole endothelium	UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0012375	subserosa	subserosa
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0004927	submucosa of cecum	submucosa
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0003329	submucosa of anal canal	submucosa
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0002439	myenteric plexus of Auerbach	myenteric plexus of Auerbach
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0005742	adventitia	adventitia
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0003331	submucosa of colon	submucosa
CL:1000414	endothelial cell of venule	venule endothelium	UBERON:0012398	circular muscle layer	circular muscle layer
CL:1000417	myoepithelial cell of sweat gland	myoepithelial	UBERON:0008974	apocrine gland	apocrine gland
CL:1000417	myoepithelial cell of sweat gland	myoepithelial	UBERON:0000423	eccrine sweat gland	eccrine (sweat) gland
CL:1000457	mesothelial cell of visceral peritoneum	mesothelial cell	UBERON:0003335	serosa of colon	serosa
CL:1000457	mesothelial cell of visceral peritoneum	mesothelial cell	UBERON:0003335	serosa	serosa
