row_number	s	slabel	user_slabel	o	olabel	user_olabel
229	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001599	stapedius muscle	stapedius muscle
230	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001600	tensor tympani	tensor tympani muscle
231	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001577	facial muscle	muscle of facial expression
232	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001582	buccinator muscle	buccinator muscle
233	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001577	facial muscle	muscle of facial expression
234	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008597	depressor anguli oris muscle	depressor anguli oris muscle
235	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001577	facial muscle	muscle of facial expression
236	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001577	facial muscle	muscle of facial expression
220	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006719	lateral pterygoid muscle	lateral pterygoid muscle
287	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008521	gluteus minimus	gluteus minimus muscle
288	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0019202	inferior gemellus muscle	inferior gemellus muscle
289	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002000	gluteal muscle	gluteal muscle
337	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0003250	rectus capitis lateralis muscle	rectus capitis lateralis muscle
338	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008453	rectus capitis anterior	rectus capitus anterior muscle
358	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001568	muscle of larynx	laryngeal muscle
359	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001566	cricothyroid muscle	cricothyroid muscle
360	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001566	cricothyroid muscle	cricothyroid muscle
361	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001566	cricothyroid muscle	cricothyroid muscle
362	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008573	lateral crico-arytenoid	lateral cricoarytenoid muscle
363	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001568	muscle of larynx	laryngeal muscle
364	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011025	aryepiglotticus muscle	aryepiglottic part of oblique arytenoid muscle
365	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008572	posterior crico-arytenoid	posterior cricoarytenoid muscle
366	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001568	muscle of larynx	laryngeal muscle
367	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010927	thyroepiglotticus muscle	thyroepiglottic part of thyroarytenoid muscle
368	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001568	muscle of larynx	laryngeal muscle
369	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008577	vocalis muscle	vocalis muscle
336	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001563	longus capitis muscle	longus capitus muscle
370	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008611	scalene muscle	lateral vertebral muscle
372	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001122	scalenus medius	scalenus medius muscle
373	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008611	scalene muscle	lateral vertebral muscle
374	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002377	muscle of neck	neck muscle
375	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010234	palatopharyngeus muscle	palatopharyngeus muscle
376	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010234	palatopharyngeus muscle	palatopharyngeus muscle
377	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010234	palatopharyngeus muscle	palatopharyngeus muscle
380	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002377	muscle of neck	neck muscle
383	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008454	rectus capitis posterior major	rectus capitis posterior major muscle
384	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008455	rectus capitis posterior minor	rectus capitius posterior minor muscle
385	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002377	muscle of neck	neck muscle
386	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0005467	platysma	platysma muscle
387	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001128	sternocleidomastoid	sternocleidomastoid muscle
388	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001128	sternocleidomastoid	sternocleidomastoid muscle
389	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001128	sternocleidomastoid	sternocleidomastoid muscle
371	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008611	scalene muscle	lateral vertebral muscle
335	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008549	prevertebral muscle	anterior vertebral muscle
334	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002377	muscle of neck	neck muscle
332	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006502	plantar interosseous muscle of pes	plantar interosseous muscle
290	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008529	piriformis muscle	piriformis muscle
291	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002000	gluteal muscle	gluteal muscle
292	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0019203	superior gemellus muscle	superior gemellus muscle
293	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001376	tensor fasciae latae muscle	tensor fascia latae muscle
294	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001383	muscle of leg	leg muscle
297	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001383	muscle of leg	leg muscle
298	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0000368	adductor brevis	adductor brevis muscle
299	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0000303	adductor longus	adductor longus muscle
300	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0000370	adductor magnus	adductor magnus muscle
301	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0000370	adductor magnus	adductor magnus muscle
302	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0000950	gracilis	gracilis muscle
304	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001382	pectineus muscle	pectineus muscle
305	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001383	muscle of leg	leg muscle
307	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001392	flexor hallucis longus	flexor hallucis longus muscle
308	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001388	gastrocnemius	gastrocnemius muscle
312	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001391	popliteus muscle	popliteus muscle
313	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001389	soleus muscle	soleus muscle
330	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011022	flexor hallucis brevis muscle	flexor hallucis brevis muscle
329	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0014380	flexor digitorum brevis muscle	flexor digitorum brevis muscle
326	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0014379	adductor hallucis muscle	adductor hallucis muscle
325	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0014379	adductor hallucis muscle	adductor hallucis muscle
324	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0014379	adductor hallucis muscle	adductor hallucis muscle
323	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008464	abductor hallucis muscle	abductor hallucis muscle
197	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006322	inferior rectus extraocular muscle	inferior rectus extraocular muscle
321	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001383	muscle of leg	leg muscle
319	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001381	semimembranosus muscle	semimembranosus muscle
318	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001374	biceps femoris	biceps femoris muscle
317	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001374	biceps femoris	biceps femoris muscle
316	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001374	biceps femoris	biceps femoris muscle
315	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001383	muscle of leg	leg muscle
314	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001667	tibialis posterior	tibalis posterior muscle
320	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001375	semitendinosus	semitendinosus muscle
196	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006320	inferior oblique extraocular muscle	inferior oblique extraocular muscle
195	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001601	extra-ocular muscle	extra-ocular muscle
190	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002376	cranial muscle	cranial muscle
62	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001523	flexor digitorum profundus	flexor digitorum profundus muscle
63	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0003222	flexor digitorum superficialis	flexor digitorum superficialis muscle
64	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0003222	flexor digitorum superficialis	flexor digitorum superficialis muscle
65	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0003222	flexor digitorum superficialis	flexor digitorum superficialis muscle
66	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008446	flexor pollicis longus muscle	flexor pollicis longus muscle
67	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0016493	palmaris longus muscle	palmaris longus muscle
72	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001500	muscle of manus	hand muscle
73	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001500	muscle of manus	hand muscle
74	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001500	muscle of manus	hand muscle
75	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0006505	palmar interosseous muscle of manus	palmar interosseous muscle
76	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
77	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0036174	flexor digiti minimi brevis of hand	flexor digiti minimi brevis of hand muscle
78	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0036176	opponens digiti minimi of hand	opponens digiti minimi muscle
79	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0036172	palmaris brevis	palmaris brevis muscle
61	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001522	flexor carpi ulnaris muscle	flexor carpi ulnaris muscle
80	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0014377	hypothenar muscle	hypothenar hand muscle
82	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
83	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002989	anconeus muscle	anconeus muscle
84	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001509	triceps brachii	triceps brachii muscle
85	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001509	triceps brachii	triceps brachii muscle
86	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001509	triceps brachii	triceps brachii muscle
87	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001509	triceps brachii	triceps brachii muscle
88	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
90	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011011	brachioradialis	brachioradialis muscle
91	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001525	extensor carpi radialis brevis muscle	extensor carpi radialis brevis muscle
92	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001524	extensor carpi radialis longus muscle	extensor carpi radialis longus muscle
93	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001526	extensor carpi ulnaris muscle	extensor carpi ulnaris muscle
94	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001526	extensor carpi ulnaris muscle	extensor carpi ulnaris muscle
95	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001526	extensor carpi ulnaris muscle	extensor carpi ulnaris muscle
96	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0007614	extensor digiti minimi muscle	extensor digiti minimi muscle
81	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0036173	abductor digiti minimi of hand	abductor digiti minimi of hand muscle
60	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001522	flexor carpi ulnaris muscle	flexor carpi ulnaris muscle
59	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001522	flexor carpi ulnaris muscle	flexor carpi ulnaris muscle
58	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001521	flexor carpi radialis muscle	flexor carpi radialis muscle
13	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002461	anterior abdominal wall muscle	anterior abdominal wall muscle
14	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0005442	abdominal external oblique muscle	abdominal external oblique muscle
15	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0005454	abdominal internal oblique muscle	internal abdominal oblique muscle
16	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011016	pyramidalis	pyramidalis muscle
17	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002382	rectus abdominis muscle	rectus abdominis muscle
18	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001221	transversus abdominis muscle	transversus abdominis muscle
19	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002378	muscle of abdomen	abdomen muscle
20	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001327	coccygeus muscle	coccygeus muscle
21	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011511	iliococcygeus muscle	iliococcygeus muscle
23	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011528	pubococcygeus muscle	pubococcygeus muscle
26	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011512	puborectalis muscle	puborectalis muscle
27	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011532	female pubococcygeus muscle	pubovaginalis
28	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002379	perineal muscle	perineal muscle
29	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0011389	bulbospongiosus muscle	bulbospongiosus muscle
30	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002379	perineal muscle	perineal muscle
31	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002379	perineal muscle	perineal muscle
32	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001367	external anal sphincter	external anal sphincter muscle
57	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
56	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001505	coracobrachialis muscle	coracobrachialis muscle
55	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001506	brachialis muscle	brachialis muscle
50	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
49	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001499	muscle of arm	arm muscle
46	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001103	diaphragm	respiratory diaphragm muscle
99	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0017618	extensor pollicis brevis muscle	extensor pollicis brevis muscle
42	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001103	diaphragm	respiratory diaphragm muscle
39	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002379	perineal muscle	perineal muscle
38	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002379	perineal muscle	perineal muscle
36	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001339	ischiocavernosus muscle	ischiocavernosus muscle
35	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001367	external anal sphincter	external anal sphincter muscle
34	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001367	external anal sphincter	external anal sphincter muscle
33	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001367	external anal sphincter	external anal sphincter muscle
40	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002378	muscle of abdomen	abdomen muscle
392	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010943	anterior digastric muscle	anterior belly of digastric muscle
100	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0003234	extensor pollicis longus muscle	extensor pollicis longus muscle
102	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001482	muscle of shoulder	shoulder muscle
154	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002324	muscle of back	back muscle
155	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001112	latissimus dorsi muscle	latissimus dorsi muscle
156	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0005461	levator scapulae muscle	levator scapulae muscle
159	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
160	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
161	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
162	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002380	trapezius muscle	trapezius muscle
163	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
164	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
165	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
166	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
167	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
168	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
169	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
153	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002252	splenius	spinotransversales muscle
170	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
172	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002426	chest muscle	chest muscle
173	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001495	pectoral muscle	pectoral muscle
174	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002381	pectoralis major	pectoralis major muscle
175	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002381	pectoralis major	pectoralis major muscle
176	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002381	pectoralis major	pectoralis major muscle
177	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002381	pectoralis major	pectoralis major muscle
178	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001100	pectoralis minor	pectoralis minor muscle
179	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0001495	pectoral muscle	pectoral muscle
180	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002426	chest muscle	chest muscle
184	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:8410070	levator costarum	levator costarum muscle
185	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:8410070	levator costarum	levator costarum muscle
186	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:8410070	levator costarum	levator costarum muscle
187	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0008618	subcostal muscle	subcostal muscle
189	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0002376	cranial muscle	cranial muscle
171	CL:0000188	cell of skeletal muscle	skeletal muscle cell	UBERON:0010990	transversospinales muscle	transversospinales muscle
