Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
inferior alveolar artery	inferior alveolar artery	UBERON:0014693	incisor artery	HTTPS:ENWIKIPEDIAORGWIKIINFERIOR:ALVEOLAR_ARTERY	
sphenopalatine artery	Sphenopalatine artery	FMA:49804	posterior lateral nasal branch of sphenopalatine artery	ISBN:9780323393225	
occipital artery	occipital artery	UBERON:0001613	stylomastoid branch of occipital artery	HTTPS:ENWIKIPEDIAORGWIKIOCCIPITAL:ARTERY	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	anterior internal frontal artery	HTTPS:DOIORG103171JNS19784920204	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	inferior parietal artery	HTTPS:DOIORG103171JNS19784920204	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	medial lenticulostriate artery	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:CEREBRAL_ARTERY	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	middle internal frontal artery	HTTPS:DOIORG103171JNS19784920204	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	orbitofrontal branch of anterior cerebral artery	HTTP:RADIOPAEDIAORGARTICLESORBITOFRONTALARTERY	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	paracentral artery	HTTPS:DOIORG103171JNS19784920204	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	posterior internal frontal artery	HTTPS:DOIORG103171JNS19784920204	
anterior cerebral artery	anterior cerebral artery	UBERON:0001624	superior parietal artery	HTTPS:DOIORG103171JNS19784920204	
cavernous branch of internal carotid artery	Cavernous branch of internal carotid artery	FMA:49817	meningohypophyseal artery	HTTPS:ENWIKIPEDIAORGWIKIMENINGOHYPOPHYSEAL:ARTERY	
meningohypophyseal artery			dorsal meningeal artery	HTTPS:ENWIKIPEDIAORGWIKIMENINGOHYPOPHYSEAL:ARTERY	
meningohypophyseal artery			tentorial artery	HTTPS:ENWIKIPEDIAORGWIKIMENINGOHYPOPHYSEAL:ARTERY	
internal carotid artery	internal carotid artery	UBERON:0001532	dural artery	HTTPS:DOIORG101016JWNEU201812071	
inferior hypophyseal artery	inferior hypophysial artery	UBERON:0035492	capillary plexus of posterior pituitary gland	HTTPS:BASICMEDICALKEYCOMENDOCRINESYSTEM3	
short portal vessel of pituitary gland	Hypophysial short portal vein	FMA:0327576	secondary capillary plexus of anterior pituitary gland #2	HTTPS:BASICMEDICALKEYCOMENDOCRINESYSTEM3	
middle cerebral artery	middle cerebral artery	UBERON:0001627	orbitofrontal branch of middle cerebral artery	HTTPS:ENWIKIPEDIAORGWIKIMIDDLE:CEREBRAL_ARTERY	
lacrimal artery	lacrimal artery	UBERON:0001622	zygomaticofacial artery	HTTPS:RANZCRPART1FANDOMCOMWIKIARTERIAL:SUPPLY_TO_BRAIN:OPHTHALMIC_ARTERY_AND_BRANCHES	
lacrimal artery	lacrimal artery	UBERON:0001622	zygomaticotemporal artery	HTTPS:RANZCRPART1FANDOMCOMWIKIARTERIAL:SUPPLY_TO_BRAIN:OPHTHALMIC_ARTERY_AND_BRANCHES	
superior hypophyseal artery	superior hypophysial artery	UBERON:0035404	external primary capillary plexus of median eminence	HTTPS:BASICMEDICALKEYCOMENDOCRINESYSTEM3	
external primary capillary plexus of median eminence			internal primary capillary plexus of median eminence	HTTPS:BASICMEDICALKEYCOMENDOCRINESYSTEM3	
long portal vessel of pituitary gland	Hypophysial long portal vein	FMA:0327575	secondary capillary plexus of anterior pituitary gland	HTTPS:BASICMEDICALKEYCOMENDOCRINESYSTEM3	
left hepatic artery	left hepatic artery	UBERON:0015481	left artery of caudate lobe	HTTPS:DOIORG101007S1256501800475X	
left hepatic artery	left hepatic artery	UBERON:0015481	left lateral hepatic artery	HTTPS:DOIORG101007S1256501800475X	
left hepatic artery	left hepatic artery	UBERON:0015481	left medial hepatic artery	HTTPS:DOIORG101007S1256501800475X	
left hepatic artery	left hepatic artery	UBERON:0015481	segmental hepatic artery	HTTPS:DOIORG101007S1256501800475X	
left hepatic artery	left hepatic artery	UBERON:0015481	segmental hepatic artery	HTTPS:ENWIKIPEDIAORGWIKILIVER:SINUSOID	
segmental hepatic artery			hepatic arteriole	HTTPS:ENWIKIPEDIAORGWIKILIVER:SINUSOID	
right hepatic artery	right hepatic artery	UBERON:0015482	right anterior hepatic artery	HTTPS:DOIORG101007S1256501800475X	
right hepatic artery	right hepatic artery	UBERON:0015482	right artery of caudate lobe	HTTPS:DOIORG101007S1256501800475X	
right hepatic artery	right hepatic artery	UBERON:0015482	right posterior hepatic artery	HTTPS:DOIORG101007S1256501800475X	
dorsal pancreatic artery	Dorsal pancreatic artery	FMA:14787	transverse pancreatic artery	HTTPS:RADIOPAEDIAORGARTICLESTRANSVERSEPANCREATICARTERY	
splenic artery	splenic artery	UBERON:0001194	inferior lobar artery of spleen	HTTPS:IJCRRCOMUPLOADS759:PDFPDF	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	HTTPS:IJCRRCOMUPLOADS759:PDFPDF	
lobar artery of spleen			segmental branch of lobar artery of spleen	HTTPS:IJCRRCOMUPLOADS759:PDFPDF	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen	HTTPS:ENWIKIPEDIAORGWIKITRABECULAR:ARTERIES	
lobar artery of spleen			segmental branch of lobar artery of spleen	HTTPS:ENWIKIPEDIAORGWIKITRABECULAR:ARTERIES	
splenic artery	splenic artery	UBERON:0001194	lobar artery of spleen		
lobar artery of spleen			segmental branch of lobar artery of spleen		
spleen central arteriole	spleen central arteriole	UBERON:0010401	non-penicillar arteriole of spleen		
non-penicillar arteriole of spleen			sheathed capillary of spleen		
sheathed capillary of spleen			post-sheath open capillary of spleen		
sheathed capillary of spleen			superficial white pulp capillary of spleen		
superficial white pulp capillary of spleen			branch of superficial white pulp capillary of spleen		
penicillar arteriole of spleen	penicillar arteriole	UBERON:0013132	sheathed capillary of spleen #2		
spleen central arteriole	spleen central arteriole	UBERON:0010401	secondary follicle arteriole of spleen		
pancreatic artery	Pancreatic artery	FMA:70471	interlobular artery of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
interlobular artery of pancreas			lobular artery of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
pancreatic artery	Pancreatic artery	FMA:70471	interlobular artery of pancreas	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
interlobular artery of pancreas			lobular artery of pancreas	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
lobular artery of pancreas			intralobular arteriole of pancreas	HTTPS:WWWNCBINLMNIHGOVPMCARTICLESPMC6880211	
lobular artery of pancreas			intralobular arteriole of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
intralobular arteriole of pancreas			lobular capillary of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
intralobular arteriole of pancreas			pancreatic islet afferent arteriole	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
intralobular arteriole of pancreas			periductal capillary of intercalated duct of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
intralobular arteriole of pancreas			periductal capillary of intralobular duct of panceas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
lobular artery of pancreas			periductal branch of lobular artery of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
periductal branch of lobular artery of pancreas			periductal arteriole of interlobular duct of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
periductal arteriole of interlobular duct of pancreas			periductal capillary of interlobular duct of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
interlobular artery of pancreas			periductal branch of interlobular artery of pancreas	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
periductal branch of interlobular artery of pancreas			periductal arteriole of accessory pancreatic duct	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
periductal arteriole of accessory pancreatic duct			periductal capillary of accessory pancreatic duct	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
periductal branch of interlobular artery of pancreas			periductal arteriole of main pancreatic duct	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
periductal arteriole of main pancreatic duct			periductal capillary of main pancreatic duct	HTTPS:WWWFLANDERSHEALTHUSCHRONICPANCREATITISMICROCIRCULATIONOFTHEPANCREASHTML	
splenic artery	splenic artery	UBERON:0001194	superior lobar artery of spleen	HTTPS:IJCRRCOMUPLOADS759:PDFPDF	
anterior lateral malleolar artery	Anterior lateral malleolar artery	FMA:43904	lateral supramalleolar artery	HTTPS:DOIORG1015562BMJV9I21812	
anterior tibial artery	anterior tibial artery	UBERON:0001537	lateral calcaneal artery	HTTPS:PUBMEDNCBINLMNIHGOV9932327	
popliteal artery	popliteal artery	UBERON:0002250	lateral sural artery	HTTPS:ENWIKIPEDIAORGWIKISURAL:ARTERIES	
popliteal artery	popliteal artery	UBERON:0002250	medial sural artery	HTTPS:ENWIKIPEDIAORGWIKISURAL:ARTERIES	
first plantar metatarsal artery	First plantar metatarsal artery	FMA:43959	first common plantar digital artery	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
first common plantar digital artery			lateral proper plantar digital artery of first digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
first common plantar digital artery			medial proper plantar digital artery of second digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
first plantar metatarsal artery	First plantar metatarsal artery	FMA:43959	medial proper plantar digital artery of first digit of foot	HTTPS:WWWNCBINLMNIHGOVBOOKSNBK560912	
plantar arch	Plantar arch	FMA:43942	first posterior perforating branch of plantar arch	HTTPS:WWWIMAIOSCOMENEANATOMYANATOMICALPARTSPERFORATINGBRANCHES3	
fourth plantar metatarsal artery	Fourth plantar metatarsal artery	FMA:43962	fourth common plantar digital artery	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
fourth common plantar digital artery			lateral proper plantar digital artery of fourth digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
fourth common plantar digital artery			medial proper plantar digital artery of fifth digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
second plantar metatarsal artery	Second plantar metatarsal artery	FMA:43960	second common plantar digital artery	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
second common plantar digital artery			lateral proper plantar digital artery of second digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
second common plantar digital artery			medial proper plantar digital artery of third digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
plantar arch	Plantar arch	FMA:43942	second posterior perforating branch of plantar arch	HTTPS:WWWIMAIOSCOMENEANATOMYANATOMICALPARTSPERFORATINGBRANCHES3	
third plantar metatarsal artery	Third plantar metatarsal artery	FMA:43961	third common plantar digital artery	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
third common plantar digital artery			lateral proper plantar digital artery of third digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
third common plantar digital artery			medial proper plantar digital artery of fourth digit of foot	HTTPS:RADIOPAEDIAORGARTICLESARTERIALSUPPLYTOTHEFOOT	
plantar arch	Plantar arch	FMA:43942	third posterior perforating branch of plantar arch	HTTPS:WWWIMAIOSCOMENEANATOMYANATOMICALPARTSPERFORATINGBRANCHES3	
lateral plantar artery	Lateral plantar artery	FMA:43926	superficial branch of lateral plantar artery	HTTPS:WWWNCBINLMNIHGOVBOOKSNBK560912	
superficial branch of lateral plantar artery			lateral proper plantar digital artery of fifth digit of foot	HTTPS:WWWNCBINLMNIHGOVBOOKSNBK560912	
posterior tibial artery	posterior tibial artery	UBERON:0001538	medial calcaneal artery	HTTPS:WWWNCBINLMNIHGOVBOOKSNBK560912	
prostatic artery	Prostatic part of inferior vesical artery	FMA:20966	prostatic arteriole	HTTPS:RADIOPAEDIAORGARTICLESINFERIORVESICALARTERY	
prostatic artery	Prostatic part of inferior vesical artery	FMA:20966	seminal vesicle arterial branches of prostatic artery	HTTPS:DOIORG101148RG2019180195	
common penile artery	common penile artery	UBERON:0008320	bulbourethral artery	HTTPS:ENWIKIPEDIAORGWIKIPENILE:ARTERY	
common penile artery	common penile artery	UBERON:0008320	cavernosal artery	HTTPS:ENWIKIPEDIAORGWIKIPENILE:ARTERY	
obturator artery	obturator artery	UBERON:0001314	posterior branch of obturator artery	HTTPS:ENWIKIPEDIAORGWIKIOBTURATOR:ARTERY	
arcuate artery of uterus	helicine branch of uterine artery	UBERON:0015173	radial artery of uterus	HTTPS:ENWIKIPEDIAORGWIKIARCUATE:VESSELS_OF_UTERUS	
arcuate artery of uterus	helicine branch of uterine artery	UBERON:0015173	radial artery of uterus	HTTPS:ENWIKIPEDIAORGWIKISPIRAL:ARTERY	
marginal artery of Drummond	Marginal colic artery	FMA:14824	vasa recta of colon	HTTPS:DOIORG101111J14697580200901199X	
vasa recta of colon			long branch of vasa recta of colon	HTTPS:DOIORG101111J14697580200901199X	
long branch of vasa recta of colon			submucosal artery of colon	HTTPS:DOIORG101111J14697580200901199X	
submucosal artery of colon			recurrent muscular branch of submucosal artery of colon	HTTPS:DOIORG101111J14697580200901199X	
submucosal artery of colon			submucosal arteriole of colon	HTTPS:DOIORG101111J14697580200901199X	
submucosal arteriole of colon			mucosal arteriole of colon	HTTPS:DOIORG101111J14697580200901199X	
mucosal arteriole of colon			branch of mucous plexus of colon	HTTPS:DOIORG101111J14697580200901199X	
long branch of vasa recta of colon			subserous artery of colon	HTTPS:DOIORG101111J14697580200901199X	
vasa recta of colon			short branch of vasa recta of colon	HTTPS:DOIORG101111J14697580200901199X	
short branch of vasa recta of colon			subserous artery of colon #2	HTTPS:DOIORG101111J14697580200901199X	
ascending branch of left colic artery	Ascending branch of left colic artery	FMA:14828	meandering mesenteric artery	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYLEFTCOLICARTERY	
lumbar artery	lumbar artery	UBERON:0006636	segmental spinal artery #3	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
ileal artery	ileal artery	UBERON:0005628	vasa recta of ileum	HTTPS:ENWIKIPEDIAORGWIKIVASA:RECTA_INTESTINES	
jejunal branches	jejunal artery	UBERON:0018255	jejunal arcade	HTTPS:RADIOPAEDIAORGARTICLESJEJUNALANDILEALBRANCHESOFTHESUPERIORMESENTERICARTERY	
jejunal branches	jejunal artery	UBERON:0018255	jejunal arcade	HTTPS:ENWIKIPEDIAORGWIKIVASA:RECTA_INTESTINES	
jejunal arcade			vasa recta of jejunum	HTTPS:ENWIKIPEDIAORGWIKIVASA:RECTA_INTESTINES	
mucous plexus of small intestine	Capillary plexus of mucosa of small intestine	FMA:264945	branch of mucous plexus of small intestine	HTTPS:ENWIKIPEDIAORGWIKIVASA:RECTA_INTESTINES	
bronchial artery	bronchial artery	UBERON:0002040	bronchial arteriole	HTTPS:ENWIKIPEDIAORGWIKIBRONCHIAL:ARTERY	
bronchial arteriole			bronchial capillary	HTTPS:ENWIKIPEDIAORGWIKIBRONCHIAL:ARTERY	
posterior intercostal artery	Posterior intercostal artery	FMA:4176	segmental spinal artery #4	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
deep palmar arch	Deep palmar arterial arch	FMA:22838	first palmar metacarpal artery	HTTPS:ENWIKIPEDIAORGWIKIPALMAR:METACARPAL_ARTERIES	
deep palmar arch	Deep palmar arterial arch	FMA:22838	second palmar metacarpal artery	HTTPS:ENWIKIPEDIAORGWIKIPALMAR:METACARPAL_ARTERIES	
deep palmar arch	Deep palmar arterial arch	FMA:22838	third palmar metacarpal artery	HTTPS:ENWIKIPEDIAORGWIKIPALMAR:METACARPAL_ARTERIES	
fourth dorsal metacarpal artery	Fourth dorsal metacarpal artery	FMA:0323597	lateral dorsal digital artery of fifth digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
fourth dorsal metacarpal artery	Fourth dorsal metacarpal artery	FMA:0323597	medial dorsal digital artery of fourth digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
second dorsal metacarpal artery	Second dorsal metacarpal artery	FMA:0323595	lateral dorsal digital artery of third digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
second dorsal metacarpal artery	Second dorsal metacarpal artery	FMA:0323595	medial dorsal digital artery of second digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
third dorsal metacarpal artery	Third dorsal metacarpal artery	FMA:0323596	lateral dorsal digital artery of fourth digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
third dorsal metacarpal artery	Third dorsal metacarpal artery	FMA:0323596	medial dorsal digital artery of third digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
first dorsal metacarpal artery	First dorsal metacarpal artery	FMA:22761	dorsal digital artery of first digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
first dorsal metacarpal artery	First dorsal metacarpal artery	FMA:22761	lateral dorsal digital artery of second digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
palmar carpal branch of radial artery	Palmar carpal branch of radial artery	FMA:22750	palmar carpal arterial arch	HTTPS:ENWIKIPEDIAORGWIKIPALMAR:CARPAL_ARCH	
princeps pollicis artery	Set of princeps pollicis artery	FMA:71534	lateral proper palmar digital artery of first digit of hand	HTTPS:WWWNCBINLMNIHGOVBOOKSNBK546657	
princeps pollicis artery	Set of princeps pollicis artery	FMA:71534	medial proper palmar digital artery of first digit of hand	HTTPS:WWWNCBINLMNIHGOVBOOKSNBK546657	
radialis indicis artery	Arteria radialis indicis	FMA:22763	lateral proper palmar digital artery of second digit of hand	HTTPS:RADIOPAEDIAORGARTICLESRADIALISINDICISARTERY	
radialis indicis artery	Arteria radialis indicis	FMA:22763	lateral proper palmar digital artery of second digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
lateral proper palmar digital artery of second digit of hand			dorsal branch of lateral proper palmar digital artery of second digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
dorsal carpal branch of ulnar artery	Dorsal carpal branch of ulnar artery	FMA:22820	medial dorsal digital artery of fifth digit of hand	HTTPS:WWWHANDTHECLINICSCOMARTICLES0749071219300873FULLTEXTSECSECTITLE0035	
lateral proper palmar digital artery of third digit of hand	Lateral proper palmar digital artery of middle finger	FMA:22857	dorsal branch of lateral proper palmar digital artery of third digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
medial proper palmar digital artery of second digit of hand	Medial proper palmar digital artery of index finger	FMA:23047	dorsal branch of medial proper palmar digital artery of second digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
medial proper palmar digital artery of fifth digit of hand	Fourth common palmar digital artery	FMA:85108	cutaneous branch of medial proper palmar digital artery of fifth digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
cutaneous branch of medial proper palmar digital artery of fifth digit of hand			cutaneous arteriole	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
subpapillary plexus	Capillary network of skin	FMA:280962	branch of subpapillary plexus	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
medial proper palmar digital artery of fifth digit of hand	Fourth common palmar digital artery	FMA:85108	dorsal branch of medial proper palmar digital artery of fifth digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
lateral proper palmar digital artery of fourth digit of hand	Lateral proper palmar digital artery of ring finger	FMA:85114	dorsal branch of lateral proper palmar digital artery of fourth digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
medial proper palmar digital artery of third digit of hand	Medial proper palmar digital artery of middle finger	FMA:85111	dorsal branch of medial proper palmar digital artery of third digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
lateral proper palmar digital artery of fifth digit of hand	Lateral proper palmar digital artery of little finger	FMA:23048	dorsal branch of lateral proper palmar digital artery of fifth digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
medial proper palmar digital artery of fourth digit of hand	Medial proper palmar digital artery of ring finger	FMA:23046	dorsal branch of medial proper palmar digital artery of fourth digit of hand	HTTPS:ENWIKIPEDIAORGWIKIPROPER:PALMAR_DIGITAL_ARTERIES	
deep cervical artery	deep cervical artery	UBERON:0012321	segmental spinal artery #2	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
thymic artery	thymic artery	UBERON:0018243	thymic arteriole	HTTPS:ENWIKIPEDIAORGWIKITHYMIC:BRANCHES_OF_INTERNAL_THORACIC_ARTERY	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	HTTPS:WWWKENHUBCOMENLIBRARYANATOMYBLOODSUPPLYOFTHESPINALCORD	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
segmental spinal artery			anterior segmental medullary artery	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
ascending cervical artery	ascending cervical artery	UBERON:0012322	segmental spinal artery	HTTPS:ENWIKIPEDIAORGWIKIARTERY:OF_ADAMKIEWICZ	
segmental spinal artery			posterior segmental medullary artery	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
anterior spinal artery	anterior spinal artery	UBERON:0005431	sulcal artery	HTTPS:RADIOPAEDIAORGARTICLESSULCALARTERYLANGUS	
common cochlear artery	Common cochlear artery	FMA:52242	main cochlear artery	HTTPS:WWWVESTIBCOMARTERIALSUPPLYHTML	
common cochlear artery	Common cochlear artery	FMA:52242	posterior vestibular artery	HTTPS:WWWVESTIBCOMARTERIALSUPPLYHTML	
vertebral artery	vertebral artery	UBERON:0001535	segmental spinal artery #5	HTTPS:ANATOMYZONECOMNEUROANATOMYSPINALCORDBLOODSUPPLYTOTHESPINALCORD	
left anterior descending artery	Anterior interventricular branch of left coronary artery	FMA:3862	septal perforating artery	HTTPS:DOIORG101067MTC2001113604	
left circumflex artery	circumflex branch of left coronary artery	UBERON:0035422	posterolateral artery	HTTPS:RADIOPAEDIAORGARTICLESCIRCUMFLEXARTERY	
posterior descending artery	Posterior interventricular branch of right coronary artery	FMA:3840	septal perforating artery #2	HTTPS:DOIORG101067MTC2001113604	
great saphenous vein	great saphenous vein	UBERON:0001363	anterior accessory saphenous vein	HTTPS:ENWIKIPEDIAORGWIKIANTERIOR:ACCESSORY_SAPHENOUS_VEIN	
great saphenous vein	great saphenous vein	UBERON:0001363	posterior accessory saphenous vein	HTTPS:ENWIKIPEDIAORGWIKIGREAT:SAPHENOUS_VEIN	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	HTTPS:ENWIKIPEDIAORGWIKIPOSTERIOR:TIBIAL_VEIN	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	HTTPS:ENWIKIPEDIAORGWIKIPLANTAR:VENOUS_ARCH	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	HTTPS:ENWIKIPEDIAORGWIKIPLANTAR:METATARSAL_VEINS	
posterior tibial vein	posterior tibial vein	UBERON:0001546	lateral plantar vein	HTTPS:ENWIKIPEDIAORGWIKIPLANTAR:DIGITAL_VEINS	
